payment_id,invoice_id,payment_date,payment_method,payment_amount,payment_status
PAY0000420,INV000633,23-05-2024,WIRE,348551.89,
PAY0000421,INV003505,29-11-2025,CASH,499916.97,FAILED
PAY0000422,INV003457,12-09-2025,CASH,402089.78,SUCCESS
PAY0000423,INV000421,25-10-2025,WIRE,29313.89,FAILED
PAY0000424,INV001369,06-12-2024,ACH,45110.13,
PAY0000425,INV003515,02-04-2025,CHEQUE,82905.72,SUCCESS
PAY0000426,INV001572,26-07-2025,CHEQUE,445854.22,SUCCESS
PAY0000427,INV000674,27-01-2025,CASH,46771.52,FAILED
PAY0000428,INV003177,12-11-2024,ACH,385850.51,FAILED
PAY0000429,INV000054,17-03-2024,CASH,566183.11,SUCCESS
PAY0000430,INV000804,04-07-2025,ACH,491498.73,FAILED
PAY0000431,INV003728,27-11-2025,CHEQUE,22757.38,
PAY0000432,INV001120,08-12-2025,CHEQUE,490547.96,FAILED
PAY0000433,INV002108,18-06-2024,ACH,48985.66,
PAY0000434,INV001174,06-08-2025,ACH,595445.24,SUCCESS
PAY0000435,INV003271,09-08-2024,WIRE,238339.29,FAILED
PAY0000436,INV002928,18-09-2025,CASH,567611.56,
PAY0000437,INV001571,16-03-2024,ACH,441288.77,FAILED
PAY0000438,INV000820,13-09-2025,CASH,96743.04,
PAY0000439,INV001295,29-09-2025,CASH,222681.96,FAILED
PAY0000440,INV002174,22-11-2025,ACH,241115.12,
PAY0000441,INV000488,11-08-2024,CASH,494418.96,SUCCESS
PAY0000442,INV003369,08-06-2025,ACH,472415.76,
PAY0000443,INV002283,17-01-2025,WIRE,2547.49,
PAY0000444,INV001317,17-11-2025,CASH,332667.65,SUCCESS
PAY0000445,INV000710,03-04-2024,ACH,559345.09,SUCCESS
PAY0000446,INV002776,15-09-2025,CHEQUE,317395.85,SUCCESS
PAY0000447,INV000878,16-05-2024,CHEQUE,588961.48,SUCCESS
PAY0000448,INV002690,24-03-2024,ACH,135844.27,FAILED
PAY0000449,INV003722,17-04-2024,ACH,85644.25,FAILED
PAY0000450,INV000312,27-09-2025,WIRE,72089.02,
PAY0000451,INV001126,28-05-2024,ACH,114574.09,SUCCESS
PAY0000452,INV001488,20-11-2024,CASH,493304.54,FAILED
PAY0000453,INV003093,18-08-2025,CASH,270648.57,SUCCESS
PAY0000454,INV002982,28-02-2024,CASH,63926.33,
PAY0000455,INV000620,03-12-2024,CHEQUE,590085.73,FAILED
PAY0000456,INV001058,29-02-2024,ACH,180377.92,SUCCESS
PAY0000457,INV000115,11-07-2024,CHEQUE,139936.97,
PAY0000458,INV002198,19-01-2026,ACH,418544.8,
PAY0000459,INV000110,06-06-2025,ACH,422732.78,FAILED
PAY0000460,INV002477,19-07-2025,CASH,156032.62,FAILED
PAY0000461,INV003879,19-01-2026,WIRE,459147.3,SUCCESS
PAY0000462,INV003384,04-04-2025,CASH,398602.95,
PAY0000463,INV002273,31-01-2025,CASH,174469.62,
PAY0000464,INV001416,17-09-2025,WIRE,377518.1,SUCCESS
PAY0000465,INV001825,29-05-2024,CASH,397731.66,
PAY0000466,INV002872,21-03-2025,CASH,67833.36,FAILED
PAY0000467,INV002014,30-07-2025,CASH,552571.28,
PAY0000468,INV001336,05-09-2024,CASH,226208.23,FAILED
PAY0000469,INV003215,05-02-2024,CASH,337722.7,FAILED
PAY0000470,INV001506,09-08-2024,WIRE,108972.02,SUCCESS
PAY0000471,INV001938,05-02-2024,CASH,418670.78,FAILED
PAY0000472,INV002518,20-09-2025,CHEQUE,596046.29,
PAY0000473,INV000751,20-01-2026,CHEQUE,428073.95,FAILED
PAY0000474,INV001917,04-03-2025,CASH,145174.37,FAILED
PAY0000475,INV003324,21-02-2024,CASH,400480.01,SUCCESS
PAY0000476,INV000168,26-12-2024,WIRE,64560.49,FAILED
PAY0000477,INV002716,16-04-2025,CASH,306540.24,FAILED
PAY0000478,INV003793,09-05-2024,ACH,582340.36,
PAY0000479,INV002761,26-02-2025,WIRE,139953.76,SUCCESS
PAY0000480,INV002767,29-06-2024,CHEQUE,102890.29,SUCCESS
PAY0000481,INV003886,15-03-2025,CHEQUE,251140.04,FAILED
PAY0000482,INV000932,16-03-2024,CHEQUE,94190.08,
PAY0000483,INV002018,06-04-2025,WIRE,588302.52,FAILED
PAY0000484,INV000551,14-02-2024,CASH,476952.04,FAILED
PAY0000485,INV002345,26-09-2025,ACH,532277.25,SUCCESS
PAY0000486,INV000595,08-11-2024,WIRE,114581.14,FAILED
PAY0000487,INV000782,19-07-2024,ACH,28303.27,FAILED
PAY0000488,INV001900,25-08-2024,WIRE,433091.66,
PAY0000489,INV000378,12-06-2025,ACH,546593.22,FAILED
PAY0000490,INV003611,13-07-2024,ACH,107474.7,
PAY0000491,INV002226,27-01-2024,CHEQUE,36459.88,
PAY0000492,INV002507,28-03-2025,CHEQUE,221668.88,SUCCESS
PAY0000493,INV003805,08-03-2024,CASH,500087.39,FAILED
PAY0000494,INV000503,08-10-2024,WIRE,29526.75,SUCCESS
PAY0000495,INV000291,08-10-2025,CHEQUE,170226.55,
PAY0000496,INV002226,05-10-2024,WIRE,258566.21,FAILED
PAY0000497,INV003656,27-10-2024,CASH,161825.54,FAILED
PAY0000498,INV000575,28-04-2024,WIRE,398807.49,
PAY0000499,INV001728,30-11-2024,CHEQUE,36745.77,FAILED
PAY0000500,INV000350,14-01-2025,ACH,597418.06,FAILED
PAY0000501,INV003564,24-08-2025,CHEQUE,548387.73,SUCCESS
PAY0000502,INV001977,31-01-2024,WIRE,162816.14,
PAY0000503,INV000265,28-11-2024,CHEQUE,70703.58,SUCCESS
PAY0000504,INV000965,06-06-2025,CASH,262542.28,
PAY0000505,INV002019,22-03-2024,WIRE,460082.55,SUCCESS
PAY0000506,INV002325,27-02-2024,CHEQUE,161924.3,FAILED
PAY0000507,INV000230,31-08-2024,CASH,381897.23,SUCCESS
PAY0000508,INV003301,26-05-2025,CHEQUE,374922.57,FAILED
PAY0000509,INV000984,15-12-2025,ACH,308489.56,
PAY0000510,INV000480,13-09-2025,ACH,115686.77,FAILED
PAY0000511,INV003406,22-08-2025,CHEQUE,567463.47,SUCCESS
PAY0000512,INV003972,01-02-2024,ACH,257530.33,FAILED
PAY0000513,INV000634,05-11-2024,WIRE,123133.97,FAILED
PAY0000514,INV000230,17-09-2024,ACH,382411.11,SUCCESS
PAY0000515,INV002581,27-11-2024,CASH,18268.12,SUCCESS
PAY0000516,INV001925,17-12-2025,ACH,540129.23,FAILED
PAY0000517,INV003389,03-06-2025,WIRE,144403.87,FAILED
PAY0000518,INV003419,13-12-2025,CASH,260675.65,FAILED
PAY0000519,INV002928,07-05-2024,WIRE,160403.89,FAILED
PAY0000520,INV002638,07-03-2025,CASH,12105.39,FAILED
PAY0000521,INV001374,03-03-2024,ACH,443402.65,
PAY0000522,INV002373,13-08-2025,CHEQUE,343782.63,SUCCESS
PAY0000523,INV001122,15-09-2024,CHEQUE,367550.17,
PAY0000524,INV000277,29-02-2024,CASH,50338.22,
PAY0000525,INV000179,16-05-2024,ACH,473991.66,FAILED
PAY0000526,INV002497,01-09-2025,ACH,249321.54,SUCCESS
PAY0000527,INV000571,19-06-2025,CHEQUE,201130.85,FAILED
PAY0000528,INV001825,11-01-2025,CHEQUE,528556.39,SUCCESS
PAY0000529,INV002540,18-03-2025,CHEQUE,431161.54,
PAY0000530,INV003922,02-05-2024,WIRE,312326.26,
PAY0000531,INV000157,27-09-2024,CASH,229685.01,SUCCESS
PAY0000532,INV001703,08-12-2024,ACH,158652.34,
PAY0000533,INV002643,07-12-2024,WIRE,425430.54,FAILED
PAY0000534,INV003593,16-02-2024,WIRE,546362.46,
PAY0000535,INV000894,25-06-2024,WIRE,146467.35,SUCCESS
PAY0000536,INV001018,18-02-2024,CASH,119638.62,FAILED
PAY0000537,INV003252,25-06-2025,ACH,319989.04,FAILED
PAY0000538,INV002728,15-06-2025,ACH,112506.96,
PAY0000539,INV003112,24-12-2024,CASH,153909.29,FAILED
PAY0000540,INV003337,17-02-2024,CHEQUE,469972.1,SUCCESS
PAY0000541,INV001660,25-02-2024,CHEQUE,350632.2,FAILED
PAY0000542,INV001704,05-08-2025,WIRE,474188.5,SUCCESS
PAY0000543,INV002604,24-08-2024,CASH,330497.19,FAILED
PAY0000544,INV004000,28-12-2025,WIRE,216347.5,FAILED
PAY0000545,INV001236,05-09-2025,WIRE,377686.83,
PAY0000546,INV003388,18-07-2025,CHEQUE,342261.62,FAILED
PAY0000547,INV002679,05-06-2025,WIRE,253573.99,
PAY0000548,INV003006,03-02-2024,WIRE,82642.25,FAILED
PAY0000549,INV003506,13-10-2024,WIRE,235141.11,SUCCESS
PAY0000550,INV002852,10-10-2024,ACH,570428.84,FAILED
PAY0000551,INV003740,06-03-2025,CASH,39224.37,FAILED
PAY0000552,INV000211,28-09-2025,CASH,292405.58,
PAY0000553,INV001608,07-08-2024,CHEQUE,18784.84,SUCCESS
PAY0000554,INV003176,26-07-2024,WIRE,108720.99,SUCCESS
PAY0000555,INV002783,10-12-2024,CASH,371927.88,
PAY0000556,INV001727,07-07-2025,CHEQUE,477579.77,FAILED
PAY0000557,INV000029,22-07-2025,CHEQUE,413443.03,FAILED
PAY0000558,INV002715,02-10-2024,WIRE,48320.01,FAILED
PAY0000559,INV001632,14-12-2025,WIRE,84166.09,FAILED
PAY0000560,INV001687,24-12-2025,ACH,198675.46,
PAY0000561,INV001421,08-03-2025,WIRE,83568.47,FAILED
PAY0000562,INV000273,11-10-2025,CASH,475028.8,SUCCESS
PAY0000563,INV002056,10-10-2024,WIRE,104188.64,SUCCESS
PAY0000564,INV003223,17-07-2024,CHEQUE,106606.43,SUCCESS
PAY0000565,INV003331,16-10-2025,CHEQUE,298979.72,FAILED
PAY0000566,INV002401,13-03-2025,CASH,312399.88,SUCCESS
PAY0000567,INV000863,24-02-2024,CASH,576261.04,SUCCESS
PAY0000568,INV002487,26-10-2024,CHEQUE,539610.52,
PAY0000569,INV000090,23-11-2024,CHEQUE,159212.7,FAILED
PAY0000570,INV000951,19-03-2025,CHEQUE,411143.63,SUCCESS
PAY0000571,INV003354,16-12-2025,WIRE,446835.25,
PAY0000572,INV000550,18-05-2025,CASH,572715.37,SUCCESS
PAY0000573,INV002501,26-09-2024,WIRE,267408.93,FAILED
PAY0000574,INV000510,08-03-2025,WIRE,79499.08,SUCCESS
PAY0000575,INV002499,30-11-2025,WIRE,586782.07,FAILED
PAY0000576,INV002139,26-01-2025,CHEQUE,39560.96,SUCCESS
PAY0000577,INV003918,20-05-2024,CASH,379571.72,
PAY0000578,INV003796,31-03-2024,ACH,224417.02,
PAY0000579,INV000862,14-03-2024,WIRE,464101.45,
PAY0000580,INV001235,27-11-2025,CHEQUE,253831.18,FAILED
PAY0000581,INV002098,03-03-2024,WIRE,431481.95,SUCCESS
PAY0000582,INV002556,05-09-2025,CHEQUE,566410.39,SUCCESS
PAY0000583,INV000445,05-01-2026,ACH,326008.76,FAILED
PAY0000584,INV000671,14-07-2024,ACH,98840.5,
PAY0000585,INV000894,08-06-2024,WIRE,570908.71,FAILED
PAY0000586,INV003830,29-04-2025,ACH,508941.88,SUCCESS
PAY0000587,INV000325,18-02-2024,CHEQUE,523334.09,FAILED
PAY0000588,INV001979,19-06-2024,CASH,377576.35,SUCCESS
PAY0000589,INV001056,05-02-2024,ACH,45974.3,
PAY0000590,INV003822,05-06-2024,ACH,9398.05,
PAY0000591,INV000146,13-09-2024,CHEQUE,495226.51,
PAY0000592,INV001402,18-04-2024,CHEQUE,145942.66,
PAY0000593,INV000684,04-07-2024,CHEQUE,207462.32,
PAY0000594,INV000314,19-07-2025,ACH,500182.18,
PAY0000595,INV003107,28-06-2025,ACH,320983.14,
PAY0000596,INV002138,13-07-2025,CHEQUE,120322.88,SUCCESS
PAY0000597,INV001795,02-06-2024,CHEQUE,342715.44,SUCCESS
PAY0000598,INV001077,14-02-2024,CASH,248149.39,FAILED
PAY0000599,INV000732,20-11-2025,CASH,129356.08,SUCCESS
PAY0000600,INV002396,08-04-2024,ACH,30348.15,SUCCESS
PAY0000601,INV002184,19-07-2025,CASH,35560.77,FAILED
PAY0000602,INV002610,30-01-2025,ACH,87810.65,
PAY0000603,INV000606,07-10-2025,CHEQUE,32600.03,SUCCESS
PAY0000604,INV001546,28-09-2025,ACH,505496.43,SUCCESS
PAY0000605,INV000360,18-10-2024,CASH,323949.61,SUCCESS
PAY0000606,INV003839,08-11-2024,CASH,144385.32,SUCCESS
PAY0000607,INV003751,14-04-2025,WIRE,488887.64,FAILED
PAY0000608,INV003617,03-12-2025,CHEQUE,375167.15,
PAY0000609,INV002953,24-04-2025,WIRE,272228.48,SUCCESS
PAY0000610,INV000304,17-11-2025,WIRE,257940.69,FAILED
PAY0000611,INV002634,23-07-2024,WIRE,398010.1,FAILED
PAY0000612,INV001482,31-01-2024,CHEQUE,139236.82,SUCCESS
PAY0000613,INV000206,23-04-2025,ACH,260704.2,FAILED
PAY0000614,INV000339,22-03-2024,CASH,40272,SUCCESS
PAY0000615,INV003281,25-08-2024,CASH,266437.55,SUCCESS
PAY0000616,INV002766,14-07-2025,CHEQUE,154705.58,SUCCESS
PAY0000617,INV002782,05-05-2025,WIRE,418858.57,
PAY0000618,INV002671,17-11-2024,CASH,55485.76,SUCCESS
PAY0000619,INV002212,13-06-2024,CASH,353894.22,SUCCESS
PAY0000620,INV003620,11-10-2024,CHEQUE,465963.56,SUCCESS
PAY0000621,INV002671,21-09-2025,WIRE,303734.74,
PAY0000622,INV000739,15-01-2026,ACH,29979.32,SUCCESS
PAY0000623,INV003601,16-04-2025,CHEQUE,405296.78,FAILED
PAY0000624,INV002484,10-01-2026,ACH,93221.15,
PAY0000625,INV001092,15-04-2024,CASH,478164.37,
PAY0000626,INV002560,16-11-2024,CASH,240011.61,SUCCESS
PAY0000627,INV001670,12-10-2025,CASH,465351.38,SUCCESS
PAY0000628,INV002194,28-07-2024,CHEQUE,277484.88,
PAY0000629,INV000203,27-07-2025,WIRE,498409.87,
PAY0000630,INV000643,21-06-2025,WIRE,558221.45,FAILED
PAY0000631,INV000946,19-03-2024,CASH,330491.45,
PAY0000632,INV001789,20-04-2024,CASH,192287.5,
PAY0000633,INV003685,12-08-2024,CASH,534665.39,
PAY0000634,INV001377,03-02-2025,CHEQUE,289002.25,
PAY0000635,INV000176,15-12-2024,ACH,158466.9,
PAY0000636,INV000941,12-05-2025,CASH,487014.78,SUCCESS
PAY0000637,INV001901,25-07-2025,CASH,584724.64,
PAY0000638,INV003725,26-11-2025,ACH,388852.41,SUCCESS
PAY0000639,INV003265,27-04-2025,CASH,101358.77,
PAY0000640,INV003271,28-04-2025,WIRE,238387.28,SUCCESS
PAY0000641,INV001411,20-02-2024,ACH,71704.36,SUCCESS
PAY0000642,INV002859,05-11-2025,CHEQUE,43648.24,SUCCESS
PAY0000643,INV000125,22-08-2025,WIRE,103972.21,
PAY0000644,INV002159,04-05-2024,ACH,590203.57,FAILED
PAY0000645,INV002142,19-01-2026,CASH,55473.82,
PAY0000646,INV000342,26-07-2025,WIRE,-939.67,FAILED
PAY0000647,INV003721,16-04-2024,WIRE,272208.79,
PAY0000648,INV000351,27-08-2025,WIRE,536119.25,SUCCESS
PAY0000649,INV000681,06-09-2025,WIRE,562298.68,FAILED
PAY0000650,INV002941,26-02-2025,CHEQUE,504670.97,
PAY0000651,INV000941,18-10-2024,CASH,364285.52,
PAY0000652,INV003737,31-01-2024,CASH,134690.19,
PAY0000653,INV001240,04-03-2025,CHEQUE,149169.32,
PAY0000654,INV001129,29-05-2025,CASH,327650.12,SUCCESS
PAY0000655,INV002540,14-04-2024,CASH,229942.79,SUCCESS
PAY0000656,INV003652,09-06-2024,WIRE,4439.81,FAILED
PAY0000657,INV000955,19-12-2024,CASH,117185.56,
PAY0000658,INV003988,25-09-2024,CHEQUE,286519.22,SUCCESS
PAY0000659,INV002123,18-10-2025,WIRE,198064.23,
PAY0000660,INV002205,11-02-2025,WIRE,564254.63,FAILED
PAY0000661,INV002028,06-08-2024,ACH,127749.22,FAILED
PAY0000662,INV002157,29-01-2024,ACH,245694.67,FAILED
PAY0000663,INV002838,28-11-2025,CHEQUE,237311.34,FAILED
PAY0000664,INV003943,24-04-2024,CHEQUE,268380.35,SUCCESS
PAY0000665,INV000273,15-04-2024,WIRE,534122.71,SUCCESS
PAY0000666,INV001681,18-06-2024,CASH,572872.74,
PAY0000667,INV002887,28-04-2025,CASH,185199.99,SUCCESS
PAY0000668,INV001944,06-10-2025,CHEQUE,266130.43,SUCCESS
PAY0000669,INV001120,14-03-2024,WIRE,104732.46,FAILED
PAY0000670,INV001433,03-09-2025,ACH,371483.33,
PAY0000671,INV001661,27-04-2024,CHEQUE,120848.73,
PAY0000672,INV003357,07-09-2024,CASH,340062.36,FAILED
PAY0000673,INV001850,16-02-2024,CHEQUE,4843.55,
PAY0000674,INV003769,02-05-2024,CHEQUE,330341.31,FAILED
PAY0000675,INV003355,19-03-2024,CASH,315335.9,FAILED
PAY0000676,INV003792,17-05-2025,ACH,266214.67,SUCCESS
PAY0000677,INV001478,31-03-2024,CHEQUE,197913.5,SUCCESS
PAY0000678,INV003572,18-12-2025,ACH,503673.33,
PAY0000679,INV003536,12-05-2024,ACH,163903.64,SUCCESS
PAY0000680,INV000772,18-03-2025,WIRE,585637.01,
PAY0000681,INV002392,02-06-2024,WIRE,80951.53,
PAY0000682,INV002378,04-11-2025,CHEQUE,115932.1,FAILED
PAY0000683,INV000431,05-01-2025,CHEQUE,589674.3,SUCCESS
PAY0000684,INV000196,06-07-2025,ACH,502872.33,
PAY0000685,INV001012,26-06-2024,CHEQUE,68801.75,
PAY0000686,INV000535,24-02-2025,WIRE,36097.09,
PAY0000687,INV001240,04-06-2024,WIRE,72052.75,FAILED
PAY0000688,INV003383,29-09-2024,CHEQUE,373947.82,SUCCESS
PAY0000689,INV002324,23-05-2025,ACH,556061.04,SUCCESS
PAY0000690,INV000576,03-09-2025,CHEQUE,339319.87,SUCCESS
PAY0000691,INV000459,06-05-2024,WIRE,353934.38,FAILED
PAY0000692,INV003632,19-12-2024,CASH,17538.98,SUCCESS
PAY0000693,INV003634,29-07-2024,CHEQUE,373368.22,SUCCESS
PAY0000694,INV003084,28-09-2025,CASH,346228.96,
PAY0000695,INV000915,09-10-2024,CHEQUE,432623.62,
PAY0000696,INV002283,03-01-2025,CASH,277428.14,SUCCESS
PAY0000697,INV002491,02-02-2025,CASH,163041.27,FAILED
PAY0000698,INV001807,11-04-2025,ACH,548248.61,
PAY0000699,INV003649,08-08-2025,CASH,87286.91,
PAY0000700,INV003672,01-03-2025,CASH,505770.63,SUCCESS
PAY0000701,INV000301,11-02-2024,ACH,289740.11,SUCCESS
PAY0000702,INV002926,29-06-2025,WIRE,242030.1,
PAY0000703,INV002665,18-08-2024,CHEQUE,569738.25,FAILED
PAY0000704,INV001191,14-12-2024,ACH,319307.16,SUCCESS
PAY0000705,INV001234,02-06-2025,CHEQUE,396479.64,FAILED
PAY0000706,INV000782,25-06-2025,CHEQUE,307265.82,
PAY0000707,INV001881,28-12-2025,ACH,57377.92,SUCCESS
PAY0000708,INV003567,31-01-2025,ACH,218849.81,
PAY0000709,INV002508,25-12-2025,ACH,187416.45,FAILED
PAY0000710,INV001925,27-03-2025,CHEQUE,191153.01,FAILED
PAY0000711,INV001280,24-12-2024,ACH,71044.13,SUCCESS
PAY0000712,INV003724,01-12-2025,WIRE,523860.08,FAILED
PAY0000713,INV003819,21-05-2025,CASH,45738.33,FAILED
PAY0000714,INV002049,05-09-2025,ACH,130792.73,SUCCESS
PAY0000715,INV002710,08-09-2025,ACH,373249.42,SUCCESS
PAY0000716,INV002902,23-10-2024,CHEQUE,588451.15,SUCCESS
PAY0000717,INV003502,31-01-2025,CHEQUE,231088.66,
PAY0000718,INV001811,11-07-2024,CHEQUE,19160.72,SUCCESS
PAY0000719,INV001179,11-09-2025,WIRE,454578.34,SUCCESS
PAY0000720,INV002105,11-02-2025,CASH,374056.53,
PAY0000721,INV001980,22-09-2025,WIRE,468554.1,FAILED
PAY0000722,INV003804,29-06-2025,WIRE,323969.06,FAILED
PAY0000723,INV002282,24-01-2025,WIRE,190528.62,
PAY0000724,INV000655,25-05-2025,CASH,270449.53,SUCCESS
PAY0000725,INV000297,18-05-2024,CHEQUE,440653.24,SUCCESS
PAY0000726,INV002021,01-04-2024,CHEQUE,421075.76,FAILED
PAY0000727,INV002598,21-01-2025,ACH,581164.56,FAILED
PAY0000728,INV000340,29-11-2025,ACH,111592.67,FAILED
PAY0000729,INV000233,30-04-2024,CASH,504582.77,SUCCESS
PAY0000730,INV003440,02-11-2024,ACH,115572.18,SUCCESS
PAY0000731,INV002633,03-09-2025,WIRE,384958.95,
PAY0000732,INV003017,26-12-2025,CASH,337360.67,SUCCESS
PAY0000733,INV003276,02-06-2024,WIRE,473375.58,SUCCESS
PAY0000734,INV000108,27-02-2025,CASH,136632.01,FAILED
PAY0000735,INV001588,25-12-2025,WIRE,478640.73,
PAY0000736,INV002885,28-03-2024,CASH,273996.17,SUCCESS
PAY0000737,INV002370,04-11-2025,CASH,353494.72,FAILED
PAY0000738,INV003224,21-01-2025,CASH,314089.65,FAILED
PAY0000739,INV000710,28-05-2024,CASH,227180.2,SUCCESS
PAY0000740,INV003104,02-06-2025,CHEQUE,37532,
PAY0000741,INV000712,02-08-2024,CASH,398081.18,FAILED
PAY0000742,INV002379,07-01-2026,CASH,23668.53,FAILED
PAY0000743,INV000882,22-09-2025,ACH,593706.97,SUCCESS
PAY0000744,INV003317,04-05-2025,ACH,270673.86,
PAY0000745,INV002976,06-05-2024,ACH,50202.58,FAILED
PAY0000746,INV000506,22-02-2025,CASH,533652.22,SUCCESS
PAY0000747,INV002486,03-10-2024,CASH,452511.68,FAILED
PAY0000748,INV000897,03-12-2024,WIRE,477084.3,FAILED
PAY0000749,INV000833,11-01-2025,CHEQUE,578148.66,
PAY0000750,INV000614,25-06-2024,CHEQUE,85860.05,FAILED
PAY0000751,INV002129,27-04-2024,CASH,440703.03,FAILED
PAY0000752,INV002049,19-02-2025,CHEQUE,4614.96,FAILED
PAY0000753,INV002220,13-11-2024,CHEQUE,554860.31,
PAY0000754,INV000463,12-04-2024,ACH,9382.17,SUCCESS
PAY0000755,INV000519,09-07-2024,CASH,306937.86,FAILED
PAY0000756,INV003590,16-05-2024,ACH,281414.29,SUCCESS
PAY0000757,INV001108,18-01-2025,CHEQUE,370783.95,
PAY0000758,INV001869,08-08-2024,CASH,59845.08,
PAY0000759,INV002829,04-01-2026,CHEQUE,315343.7,
PAY0000760,INV003053,03-06-2024,ACH,455373.42,FAILED
PAY0000761,INV002273,12-09-2025,WIRE,583521,SUCCESS
PAY0000762,INV002816,18-09-2024,CHEQUE,357145.24,SUCCESS
PAY0000763,INV000881,21-03-2025,WIRE,354094.2,
PAY0000764,INV002726,04-06-2024,ACH,251276.52,FAILED
PAY0000765,INV003712,15-08-2025,CHEQUE,94423.32,FAILED
PAY0000766,INV000278,30-10-2025,WIRE,545707.77,SUCCESS
PAY0000767,INV002897,13-08-2025,CASH,38998.06,SUCCESS
PAY0000768,INV002408,12-06-2024,WIRE,434027.62,
PAY0000769,INV002916,06-10-2025,ACH,287004.91,FAILED
PAY0000770,INV001547,02-07-2024,CHEQUE,113859.62,
PAY0000771,INV003266,17-03-2025,ACH,585900.99,FAILED
PAY0000772,INV002931,25-06-2025,CASH,136203.57,SUCCESS
PAY0000773,INV001727,19-11-2024,CHEQUE,597223.99,SUCCESS
PAY0000774,INV001785,23-12-2024,CASH,462574.02,FAILED
PAY0000775,INV000868,01-02-2024,WIRE,51273.44,SUCCESS
PAY0000776,INV003360,05-12-2025,ACH,203518.76,SUCCESS
PAY0000777,INV001990,05-11-2025,CHEQUE,142851.97,SUCCESS
PAY0000778,INV003792,30-07-2024,CASH,42514.51,
PAY0000779,INV003686,22-05-2024,CASH,84219.8,
PAY0000780,INV001988,15-05-2025,CASH,261032.68,FAILED
PAY0000781,INV002165,06-06-2025,CHEQUE,312563.21,SUCCESS
PAY0000782,INV002625,16-12-2024,CHEQUE,229721.01,SUCCESS
PAY0000783,INV000940,23-09-2025,WIRE,424691.33,FAILED
PAY0000784,INV001646,06-07-2025,CASH,546859.6,SUCCESS
PAY0000785,INV002967,22-03-2025,ACH,367365.69,FAILED
PAY0000786,INV000588,12-10-2025,CHEQUE,199462.81,SUCCESS
PAY0000787,INV002980,30-06-2024,CHEQUE,522394.02,SUCCESS
PAY0000788,INV002462,05-05-2024,WIRE,44773.55,FAILED
PAY0000789,INV003260,01-01-2025,WIRE,240753.81,SUCCESS
PAY0000790,INV000240,02-11-2024,CASH,375611.9,
PAY0000791,INV003412,05-11-2024,CHEQUE,411651.44,SUCCESS
PAY0000792,INV002628,26-01-2025,CASH,502521.09,
PAY0000793,INV003202,22-11-2024,ACH,257410.33,SUCCESS
PAY0000794,INV001945,06-02-2025,CHEQUE,12020.08,
PAY0000795,INV003437,03-11-2025,CHEQUE,124943.75,SUCCESS
PAY0000796,INV002950,05-06-2024,CASH,5050.7,SUCCESS
PAY0000797,INV001974,09-04-2025,CHEQUE,538619.25,
PAY0000798,INV003776,05-05-2025,ACH,169224.86,SUCCESS
PAY0000799,INV001539,27-03-2024,ACH,570838.26,FAILED
PAY0000800,INV002438,29-06-2025,CHEQUE,429823.03,
PAY0000801,INV001980,15-06-2024,WIRE,478210.55,SUCCESS
PAY0000802,INV003080,27-10-2024,WIRE,282105.58,SUCCESS
PAY0000803,INV000177,24-07-2024,CHEQUE,225546.34,SUCCESS
PAY0000804,INV003036,21-08-2024,WIRE,246980.85,FAILED
PAY0000805,INV000435,25-09-2024,CHEQUE,314375.79,FAILED
PAY0000806,INV002501,09-11-2024,CHEQUE,403696.14,FAILED
PAY0000807,INV002972,31-01-2025,WIRE,379493.77,FAILED
PAY0000808,INV002875,29-07-2025,CHEQUE,501646.79,FAILED
PAY0000809,INV003096,05-02-2024,CHEQUE,593337.6,SUCCESS
PAY0000810,INV001859,12-09-2024,CHEQUE,294615.04,FAILED
PAY0000811,INV001060,20-07-2025,CHEQUE,346378.42,
PAY0000812,INV001015,13-10-2024,ACH,56608.21,
PAY0000813,INV003268,07-09-2025,WIRE,341632.31,FAILED
PAY0000814,INV000681,05-09-2025,CHEQUE,429230.18,SUCCESS
PAY0000815,INV003513,09-11-2024,CHEQUE,459578.23,FAILED
PAY0000816,INV001499,22-05-2024,CHEQUE,446391.91,SUCCESS
PAY0000817,INV002420,30-07-2025,WIRE,427118.83,FAILED
PAY0000818,INV000207,10-11-2024,WIRE,383985.99,
PAY0000819,INV000566,04-06-2024,ACH,255636.91,FAILED
PAY0000820,INV003723,03-08-2025,CASH,295276.96,
PAY0000821,INV002535,13-07-2024,ACH,251384.44,SUCCESS
PAY0000822,INV001239,12-10-2024,ACH,513580.53,
PAY0000823,INV002986,30-09-2025,WIRE,533895.31,
PAY0000824,INV002693,02-04-2024,WIRE,509337.17,
PAY0000825,INV002775,17-05-2025,WIRE,321852.16,
PAY0000826,INV003878,20-02-2025,CASH,215703.89,
PAY0000827,INV002662,10-06-2025,CASH,61109.53,FAILED
PAY0000828,INV002511,21-11-2024,ACH,393832.78,SUCCESS
PAY0000829,INV002835,06-03-2025,WIRE,508470.73,SUCCESS
PAY0000830,INV003352,25-02-2025,CASH,322518.81,FAILED
PAY0000831,INV001962,04-05-2024,CHEQUE,591868.57,SUCCESS
PAY0000832,INV003715,29-03-2025,ACH,428186.54,FAILED
PAY0000833,INV001756,19-11-2025,CASH,6114.27,FAILED
PAY0000834,INV001094,20-03-2024,CHEQUE,556059.61,SUCCESS
PAY0000835,INV002207,20-08-2025,CASH,338414.04,
