po_line_id,po_id,item_code,quantity,unit_price,line_amount
POL0000467,PO002321,ITEM0377,480,4577.47,783.42
POL0000468,PO000382,ITEM0998,478,1253,598934
POL0000469,PO000575,ITEM0492,161,740.84,119275.24
POL0000470,PO000829,ITEM0370,243,4785.31,1162830.33
POL0000471,PO001478,ITEM0703,384,46.13,17713.92
POL0000472,PO000429,ITEM0989,180,1685.9,303462
POL0000473,PO000865,ITEM0303,486,2505.38,1217614.68
POL0000474,PO002069,ITEM0561,327,4288.87,1402460.49
POL0000475,PO002419,ITEM0403,445,2643.68,1176437.6
POL0000476,PO000162,ITEM0932,476,3656.36,1740427.36
POL0000477,PO002207,ITEM0935,292,2735.62,333.27
POL0000478,PO000258,ITEM0972,198,2946.6,583426.8
POL0000479,PO002494,ITEM1172,203,4645.24,942983.72
POL0000480,PO000913,ITEM0921,151,4174.01,630275.51
POL0000481,PO000159,ITEM0470,446,3260.27,1454080.42
POL0000482,PO001087,ITEM0009,286,1270.71,363423.06
POL0000483,PO001841,ITEM0490,10,1109,11090
POL0000484,PO000312,ITEM0561,210,238.82,50152.2
POL0000485,PO001708,ITEM0034,450,2732.73,1229728.5
POL0000486,PO002622,ITEM0628,477,3663.75,1747608.75
POL0000487,PO002377,ITEM0438,329,255.98,84217.42
POL0000488,PO000475,ITEM0481,272,1437.79,391078.88
POL0000489,PO001346,ITEM0363,189,2803.77,529912.53
POL0000490,PO001760,ITEM0164,92,71.06,6537.52
POL0000491,PO000085,ITEM0204,115,4732.89,544282.35
POL0000492,PO000693,ITEM0599,373,3655.08,1363344.84
POL0000493,PO001747,ITEM0418,202,809.31,163480.62
POL0000494,PO001183,ITEM0634,175,488.02,85403.5
POL0000495,PO000281,ITEM0157,344,2743.4,943729.6
POL0000496,PO000014,ITEM0491,437,607.2,265346.4
POL0000497,PO001107,ITEM0367,384,3972.13,1525297.92
POL0000498,PO002050,ITEM1095,221,1687.65,372970.65
POL0000499,PO002517,ITEM0570,52,2406.21,125122.92
POL0000500,PO001447,ITEM0362,172,3945,678540
POL0000501,PO001026,ITEM0038,86,2726.52,234480.72
POL0000502,PO000354,ITEM0130,307,4021.88,1234717.16
POL0000503,PO002825,ITEM1096,165,801.7,132280.5
POL0000504,PO002587,ITEM0720,497,4623.57,853.65
POL0000505,PO000425,ITEM1050,395,3783.78,1494593.1
POL0000506,PO000779,ITEM0991,196,1061.8,208112.8
POL0000507,PO000929,ITEM1013,372,3486.77,1297078.44
POL0000508,PO002632,ITEM0756,224,1936.38,433749.12
POL0000509,PO000771,ITEM0008,11,181.9,2000.9
POL0000510,PO001526,ITEM0694,-2,4938.31,-9876.62
POL0000511,PO001291,ITEM0950,418,37.19,15545.42
POL0000512,PO002133,ITEM1150,421,479.89,202033.69
POL0000513,PO002025,ITEM1134,293,678.85,198903.05
POL0000514,PO000491,ITEM0067,361,3807.92,1374659.12
POL0000515,PO001279,ITEM1100,316,1585.33,500964.28
POL0000516,PO000437,ITEM0113,140,194.69,27256.6
POL0000517,PO000561,ITEM0529,330,4820.39,1590728.7
POL0000518,PO001688,ITEM0153,68,1403.34,95427.12
POL0000519,PO001264,ITEM0615,176,375.56,66098.56
POL0000520,PO001343,ITEM0379,3,4906.27,14718.81
POL0000521,PO002151,ITEM0206,435,687.12,298897.2
POL0000522,PO001368,ITEM0652,38,4873.2,185181.6
POL0000523,PO002385,ITEM0162,83,2882.06,239210.98
POL0000524,PO002254,ITEM1109,131,1557.44,204024.64
POL0000525,PO002249,ITEM1183,30,4057.89,121736.7
POL0000526,PO002263,ITEM0610,269,1486.03,399742.07
POL0000527,PO000167,ITEM0639,196,3761.51,737255.96
POL0000528,PO001366,ITEM0552,205,464.84,95292.2
POL0000529,PO002410,ITEM0009,60,343.74,20624.4
POL0000530,PO001480,ITEM0832,234,212.62,49753.08
POL0000531,PO002299,ITEM0508,125,794.03,99253.75
POL0000532,PO002331,ITEM0213,76,925.65,70349.4
POL0000533,PO002985,ITEM0260,-2,2351.58,-4703.16
POL0000534,PO002796,ITEM1044,480,4110.88,1973222.4
POL0000535,PO002143,ITEM0560,198,26.43,5233.14
POL0000536,PO000769,ITEM1009,363,3881.31,1408915.53
POL0000537,PO002512,ITEM0796,20,2148.62,42972.4
POL0000538,PO000558,ITEM0829,260,1463.53,380517.8
POL0000539,PO001179,ITEM0552,200,4553.73,910746
POL0000540,PO002896,ITEM0861,428,4447.84,1903675.52
POL0000541,PO000470,ITEM0831,299,2488.39,744028.61
POL0000542,PO000526,ITEM1181,372,1264.68,470460.96
POL0000543,PO002749,ITEM0510,318,2901.02,922524.36
POL0000544,PO001024,ITEM0096,10,1154.28,11542.8
POL0000545,PO000894,ITEM0567,340,1973.59,671020.6
POL0000546,PO000861,ITEM0227,284,14.09,4001.56
POL0000547,PO001399,ITEM0423,-3,2066.78,-6200.34
POL0000548,PO000505,ITEM0756,65,3621.57,235402.05
POL0000549,PO002126,ITEM0564,200,1893.62,378724
POL0000550,PO000598,ITEM0424,93,4288.78,398856.54
POL0000551,PO002713,ITEM0498,86,4349.76,374079.36
POL0000552,PO000201,ITEM0517,475,1369.49,464.12
POL0000553,PO000245,ITEM0940,21,3906.97,82046.37
POL0000554,PO001177,ITEM0289,94,2067.02,194299.88
POL0000555,PO000057,ITEM0970,80,2130.76,170460.8
POL0000556,PO001862,ITEM0713,261,326.48,85211.28
POL0000557,PO002820,ITEM0565,104,2246.72,233658.88
POL0000558,PO000658,ITEM0984,483,1952.97,943284.51
POL0000559,PO000961,ITEM0996,453,667.43,302345.79
POL0000560,PO002088,ITEM0297,495,4742.58,2347577.1
POL0000561,PO001044,ITEM0203,359,1854.17,665647.03
POL0000562,PO001271,ITEM0827,327,2582.4,567.59
POL0000563,PO001159,ITEM0517,443,535.6,237270.8
POL0000564,PO002278,ITEM1177,377,4788.39,1805223.03
POL0000565,PO002571,ITEM1018,261,4609.14,1202985.54
POL0000566,PO000081,ITEM0671,-9,745.48,-6709.32
POL0000567,PO002327,ITEM0699,384,2769.36,194.23
POL0000568,PO002953,ITEM0871,45,3663.09,164839.05
POL0000569,PO000818,ITEM0824,401,1359.71,545243.71
POL0000570,PO002311,ITEM0731,481,3007.86,1446780.66
POL0000571,PO001004,ITEM0666,231,3123.1,336.81
POL0000572,PO002182,ITEM0683,231,3794.63,876559.53
POL0000573,PO000068,ITEM0157,210,4787.51,1005377.1
POL0000574,PO001683,ITEM0090,448,684.98,306871.04
POL0000575,PO000298,ITEM0211,201,2674.9,537654.9
POL0000576,PO002943,ITEM0278,489,2742.84,1341248.76
POL0000577,PO000397,ITEM0075,99,1092.35,108142.65
POL0000578,PO000493,ITEM0575,460,2937.5,1351250
POL0000579,PO000857,ITEM0192,445,2249.18,1000885.1
POL0000580,PO000384,ITEM0513,111,3058.87,339534.57
POL0000581,PO000988,ITEM0091,264,3732.09,985271.76
POL0000582,PO002693,ITEM0014,131,2705.38,354404.78
POL0000583,PO000887,ITEM0844,240,4085.33,980479.2
POL0000584,PO002388,ITEM0470,41,443.55,18185.55
POL0000585,PO002853,ITEM0715,132,0.46,60.72
POL0000586,PO002851,ITEM0337,375,2261.78,98.41
POL0000587,PO002734,ITEM0564,311,2858.52,888999.72
POL0000588,PO000186,ITEM0368,411,784.77,322540.47
POL0000589,PO001209,ITEM0944,97,988.22,95857.34
POL0000590,PO000551,ITEM0065,220,1128.13,248188.6
POL0000591,PO001502,ITEM0614,457,3620.31,1654481.67
POL0000592,PO000260,ITEM0326,211,769.65,162396.15
POL0000593,PO000144,ITEM1092,-7,856.88,-5998.16
POL0000594,PO000445,ITEM0174,421,4464.5,1879554.5
POL0000595,PO001701,ITEM0223,98,366.07,35874.86
POL0000596,PO001091,ITEM1066,348,4063,1413924
POL0000597,PO002424,,442,3385.71,1496483.82
POL0000598,PO002435,ITEM1092,443,2265.28,1003519.04
POL0000599,PO001741,ITEM0353,100,4768.09,476809
POL0000600,PO001294,ITEM0533,396,2225.38,881250.48
POL0000601,PO000083,ITEM0402,464,3667.07,1701520.48
POL0000602,PO001905,ITEM0187,182,3862.79,703027.78
POL0000603,PO000520,ITEM0111,49,3983.01,195167.49
POL0000604,PO000464,ITEM1148,348,2667.71,928363.08
POL0000605,PO002919,ITEM0277,455,3248.28,1477967.4
POL0000606,PO000950,ITEM0259,82,2695.13,221000.66
POL0000607,PO002486,ITEM1114,15,2542.08,38131.2
POL0000608,PO000343,ITEM0695,113,2695.01,304536.13
POL0000609,PO001361,ITEM1125,37,1298.29,48036.73
POL0000610,PO002010,ITEM0421,81,220.09,17827.29
POL0000611,PO002607,ITEM0184,394,1102.54,434400.76
POL0000612,PO001730,ITEM1120,309,2211.74,683427.66
POL0000613,PO000675,ITEM0566,379,1609.21,609890.59
POL0000614,PO000048,ITEM0056,162,149.8,24267.6
POL0000615,PO002962,ITEM0063,343,121.04,41516.72
POL0000616,PO002610,,74,3787.79,280296.46
POL0000617,PO000403,ITEM0900,342,952.11,325621.62
POL0000618,PO000235,ITEM0053,265,3237.74,858001.1
POL0000619,PO001553,ITEM0236,496,1766.68,876273.28
POL0000620,PO001197,ITEM0535,248,3228.04,800553.92
POL0000621,PO002460,ITEM1181,269,4063.83,1093170.27
POL0000622,PO000314,ITEM0309,137,2455.7,336430.9
POL0000623,PO002547,ITEM0087,380,1444.89,549058.2
POL0000624,PO001781,ITEM0958,230,201.92,599.61
POL0000625,PO001007,ITEM0774,-9,3310.19,-29791.71
POL0000626,PO002966,ITEM1057,164,443.44,72724.16
POL0000627,PO002307,ITEM0252,66,2025.92,133710.72
POL0000628,PO002096,ITEM0467,66,3988.5,263241
POL0000629,PO001500,ITEM0636,179,3306.62,591884.98
POL0000630,PO002989,ITEM0086,391,2884.13,1127694.83
POL0000631,PO000218,ITEM0833,10,3125.08,31250.8
POL0000632,PO002516,ITEM1144,200,3010.51,602102
POL0000633,PO000070,ITEM1077,171,3932.62,672478.02
POL0000634,PO000193,ITEM0251,23,303.56,6981.88
POL0000635,PO000509,ITEM1139,119,4174.49,496764.31
POL0000636,PO002563,ITEM0530,368,24.86,9148.48
POL0000637,PO001941,ITEM1021,319,887.23,283026.37
POL0000638,PO001549,ITEM0385,117,2578.32,301663.44
POL0000639,PO000993,ITEM0318,22,1998.54,43967.88
POL0000640,PO002536,ITEM0605,62,3483.22,215959.64
POL0000641,PO002743,ITEM0630,257,2857.1,734274.7
POL0000642,PO001720,ITEM0268,71,103.55,7352.05
POL0000643,PO001765,ITEM0439,361,4225.2,1525297.2
POL0000644,PO000337,ITEM0947,481,3891.47,1871797.07
POL0000645,PO002588,ITEM0799,410,1950.92,799877.2
POL0000646,PO001191,ITEM0087,474,3751.46,1778192.04
POL0000647,PO002768,ITEM0756,393,1145.4,450142.2
POL0000648,PO000786,ITEM0048,339,934.78,316890.42
POL0000649,PO001685,ITEM0574,230,1886.36,433862.8
POL0000650,PO002173,ITEM1035,252,2878.55,725394.6
POL0000651,PO002994,ITEM0224,1,3860.18,3860.18
POL0000652,PO002125,ITEM0366,274,3487.03,955446.22
POL0000653,PO000550,ITEM0954,131,1657.76,217166.56
POL0000654,PO002820,ITEM0697,346,307.65,687.14
POL0000655,PO001194,ITEM0490,19,4965.63,94346.97
POL0000656,PO001455,ITEM0398,100,1044.69,104469
POL0000657,PO002904,ITEM0251,121,2935.61,355208.81
POL0000658,PO000419,ITEM0185,103,4033.52,415452.56
POL0000659,PO001911,ITEM0254,297,2273.72,675294.84
POL0000660,PO000988,ITEM0188,300,4877.95,1463385
POL0000661,PO000552,ITEM0830,91,2462.91,224124.81
POL0000662,PO001666,ITEM0072,105,196.06,20586.3
POL0000663,PO002507,ITEM1035,479,419.33,200859.07
POL0000664,PO001595,ITEM0196,482,1637.21,789135.22
POL0000665,PO002264,ITEM1075,246,4291.89,1055804.94
POL0000666,PO000855,ITEM0055,-5,4557.55,-22787.75
POL0000667,PO001371,ITEM0850,5,2930.45,14652.25
POL0000668,PO002146,ITEM0027,55,4187.98,230338.9
POL0000669,PO002609,ITEM1019,183,1669.26,305474.58
POL0000670,PO002442,ITEM0246,135,4115.2,555552
POL0000671,PO000013,ITEM0438,454,2077.55,943207.7
POL0000672,PO000549,ITEM0119,302,3960.41,1196043.82
POL0000673,PO000505,ITEM1078,299,354.56,106013.44
POL0000674,PO002209,ITEM0599,284,1434.18,407307.12
POL0000675,PO001405,ITEM0055,193,2649.44,511341.92
POL0000676,PO000798,ITEM0350,377,4984.66,1879216.82
POL0000677,PO002485,ITEM1036,70,4708,329560
POL0000678,PO001373,ITEM0692,112,2256.46,252723.52
POL0000679,PO000150,ITEM0603,37,1275.74,47202.38
POL0000680,PO000176,ITEM0752,264,2036.24,537567.36
POL0000681,PO000974,ITEM1009,388,3960.16,1536542.08
POL0000682,PO000190,ITEM1064,209,2176.86,454963.74
POL0000683,PO001748,ITEM0037,49,3731.71,182853.79
POL0000684,PO000227,ITEM1066,473,964.69,456298.37
POL0000685,PO002489,ITEM0182,174,1952.95,339813.3
POL0000686,PO000631,ITEM0934,380,136.35,51813
POL0000687,PO000410,ITEM0360,471,3725.81,1754856.51
POL0000688,PO001458,ITEM0107,120,4487.47,538496.4
POL0000689,PO001787,ITEM1172,250,2751.46,687865
POL0000690,PO001739,ITEM1150,310,4237.16,1313519.6
POL0000691,PO002149,ITEM0541,63,3105.89,195671.07
POL0000692,PO000992,ITEM0623,483,201.71,97425.93
POL0000693,PO001833,ITEM0398,-8,3969.06,-31752.48
POL0000694,PO002733,ITEM1127,111,2384.43,264671.73
POL0000695,PO000189,ITEM0435,260,682.48,177444.8
POL0000696,PO000509,ITEM0110,181,3072.54,556129.74
POL0000697,PO002843,ITEM0037,179,2257.67,404122.93
POL0000698,PO002313,ITEM1190,14,2537,35518
POL0000699,PO002352,ITEM0373,401,1446.75,580146.75
POL0000700,PO001046,ITEM1194,355,4976.82,1766771.1
POL0000701,PO002893,ITEM1174,196,3781.09,741093.64
POL0000702,PO002558,ITEM1173,310,2103.69,652143.9
POL0000703,PO001215,ITEM1132,435,3902.59,1697626.65
POL0000704,PO002990,ITEM0935,378,3001.55,1134585.9
POL0000705,PO002193,ITEM0750,257,1477.74,379779.18
POL0000706,PO001017,ITEM0301,316,4759.68,1504058.88
POL0000707,PO002050,ITEM0635,42,1472.04,61825.68
POL0000708,PO000797,ITEM0359,395,4874.27,1925336.65
POL0000709,PO000914,ITEM0603,45,924.77,41614.65
POL0000710,PO001656,ITEM1155,387,4845.55,1875227.85
POL0000711,PO002549,ITEM0048,470,273.86,128714.2
POL0000712,PO002623,ITEM0242,232,775,179800
POL0000713,PO000126,ITEM0906,203,4861.71,986927.13
POL0000714,PO002968,ITEM0468,100,1547.51,154751
POL0000715,PO002714,ITEM0741,102,1628.89,166146.78
POL0000716,PO000568,ITEM1150,450,4750.33,2137648.5
POL0000717,PO001167,ITEM0007,418,4093.86,1711233.48
POL0000718,PO002719,ITEM0242,481,2037.36,979970.16
POL0000719,PO002499,ITEM0890,451,3475.72,1567549.72
POL0000720,PO000604,ITEM0832,271,4022.93,1090214.03
POL0000721,PO000601,ITEM0890,173,2722.5,470992.5
POL0000722,PO001567,ITEM1174,37,3918,144966
POL0000723,PO000888,ITEM0031,198,3151.76,624048.48
POL0000724,PO002753,ITEM0299,404,2129.77,860427.08
POL0000725,PO002341,ITEM0690,403,2642.52,1064935.56
POL0000726,PO000787,ITEM0547,374,600.93,224747.82
POL0000727,PO001273,ITEM1043,66,1203,79398
POL0000728,PO000121,ITEM0337,450,202.81,91264.5
POL0000729,PO002735,ITEM1053,104,4.89,508.56
POL0000730,PO001595,ITEM0129,190,4536.7,861973
POL0000731,PO001586,ITEM1032,49,4168.55,204258.95
POL0000732,PO002507,ITEM0686,31,3341.58,103588.98
POL0000733,PO000197,ITEM0136,411,4272.25,1755894.75
POL0000734,PO001144,ITEM0165,18,3060.34,55086.12
POL0000735,PO001317,ITEM0112,300,365.81,109743
POL0000736,PO002579,ITEM1069,386,885.95,341976.7
POL0000737,PO002630,ITEM0843,288,4747.12,1367170.56
POL0000738,PO000904,ITEM0574,15,3649.88,54748.2
POL0000739,PO001814,ITEM0577,448,2476.34,1109400.32
POL0000740,PO001840,ITEM0287,19,3571.58,67860.02
POL0000741,PO002751,ITEM0267,380,4315.08,1639730.4
POL0000742,PO000378,ITEM1008,166,97.31,16153.46
POL0000743,PO001575,ITEM0098,412,2370.7,976728.4
POL0000744,PO002465,ITEM0137,279,3496.4,975495.6
POL0000745,PO002147,ITEM1093,124,113.68,14096.32
POL0000746,PO000831,ITEM0930,486,976.34,474501.24
POL0000747,PO001287,ITEM0733,469,663.33,311101.77
POL0000748,PO001644,ITEM0223,77,1013.09,78007.93
POL0000749,PO000044,ITEM0420,464,395.75,183628
POL0000750,PO002778,ITEM0209,450,4538.19,2042185.5
POL0000751,PO000462,ITEM0449,73,2.32,169.36
POL0000752,PO002743,ITEM0651,111,4125.84,457968.24
POL0000753,PO001413,ITEM0771,243,2730.56,663526.08
POL0000754,PO002736,ITEM1117,101,2237.45,225982.45
POL0000755,PO002974,ITEM0346,125,2962.78,370347.5
POL0000756,PO001621,ITEM0603,155,238.93,37034.15
POL0000757,PO001767,ITEM0565,488,4087.31,1994607.28
POL0000758,PO000840,ITEM0513,17,1182.54,20103.18
POL0000759,PO000444,ITEM0291,193,2351.99,453934.07
POL0000760,PO002734,ITEM1052,369,3954.68,1459276.92
POL0000761,PO000662,ITEM0189,85,375.89,31950.65
POL0000762,PO002197,ITEM0374,447,4103.17,1834116.99
POL0000763,PO001720,ITEM0352,89,1305.49,116188.61
POL0000764,PO002013,ITEM0897,164,3672.74,602329.36
POL0000765,PO000949,ITEM1105,208,4332.92,901247.36
POL0000766,PO000726,ITEM1114,48,4240.38,203538.24
POL0000767,PO001387,ITEM0469,153,2042.13,312445.89
POL0000768,PO000094,ITEM1010,220,4798.84,1055744.8
POL0000769,PO002608,ITEM0878,291,2722.99,792390.09
POL0000770,PO001858,ITEM0980,464,4972.34,2307165.76
POL0000771,PO002034,ITEM0484,196,4304.52,843685.92
POL0000772,PO000601,ITEM0032,255,3899.43,994354.65
POL0000773,PO000589,ITEM0173,-9,1880.58,-16925.22
POL0000774,PO002578,ITEM0716,77,902.24,69472.48
POL0000775,PO001612,ITEM0750,71,430.95,335.72
POL0000776,PO000430,ITEM0543,496,2236.41,1109259.36
POL0000777,PO002142,ITEM0357,66,3662.45,241721.7
POL0000778,PO002326,ITEM0815,282,693.72,195629.04
POL0000779,PO000162,ITEM1142,376,2970.86,1117043.36
POL0000780,PO000964,ITEM0881,385,3409.31,1312584.35
POL0000781,PO002240,ITEM0034,267,1444.02,385553.34
POL0000782,PO000155,ITEM0678,54,4460.88,240887.52
POL0000783,PO002989,ITEM0471,477,3025.83,1443320.91
POL0000784,PO002946,ITEM0514,267,2165.75,578255.25
POL0000785,PO001222,ITEM0692,139,3241.85,450617.15
POL0000786,PO002579,ITEM0136,302,2561.03,773431.06
POL0000787,PO002565,ITEM1118,135,1733.9,234076.5
POL0000788,PO000147,ITEM0904,482,4051.3,1952726.6
POL0000789,PO002229,ITEM0823,462,895.21,413587.02
POL0000790,PO002690,ITEM0383,234,979.94,615.97
POL0000791,PO000320,ITEM0131,130,1902.24,247291.2
POL0000792,PO002028,ITEM1090,329,4866.79,1601173.91
POL0000793,PO002555,ITEM1177,267,749.59,200140.53
POL0000794,PO000631,ITEM0266,248,2486.13,616560.24
POL0000795,PO000157,ITEM1090,285,980.77,279519.45
POL0000796,PO002636,ITEM0382,258,3.27,843.66
POL0000797,PO000213,ITEM0552,395,1187.41,469026.95
POL0000798,PO001477,ITEM0800,329,4473.58,1471807.82
POL0000799,PO001871,ITEM1166,307,1659.38,673.34
POL0000800,PO002220,ITEM0361,75,1397.99,104849.25
POL0000801,PO001100,ITEM0515,165,4262.41,703297.65
POL0000802,PO002432,ITEM0808,258,1965.87,507194.46
POL0000803,PO002505,ITEM0603,170,4132.34,702497.8
POL0000804,PO000546,ITEM1091,116,3169.75,367691
POL0000805,PO001604,ITEM0456,423,1346.26,569467.98
POL0000806,PO002346,ITEM0212,89,2730.91,243050.99
POL0000807,PO002804,ITEM0672,74,1303.64,96469.36
POL0000808,PO001980,ITEM0365,379,1689.44,640297.76
POL0000809,PO002358,ITEM0352,165,1945.38,320987.7
POL0000810,PO002846,ITEM0456,291,1108.26,322503.66
POL0000811,PO001516,ITEM0210,301,3908.41,1176431.41
POL0000812,PO000436,ITEM1147,497,4697.9,2334856.3
POL0000813,PO002646,ITEM1003,179,1829.02,327394.58
POL0000814,PO002289,ITEM0665,479,1931.4,321.12
POL0000815,PO001177,ITEM0536,239,3865.02,923739.78
POL0000816,PO002553,ITEM0246,89,1533.1,136445.9
POL0000817,PO002364,ITEM0153,447,2561.55,1145012.85
POL0000818,PO002454,ITEM0992,47,4569.4,214761.8
POL0000819,PO002887,ITEM0684,91,2607.71,237301.61
POL0000820,PO000353,ITEM0746,127,3967.26,503842.02
POL0000821,PO001203,ITEM0930,147,441.04,64832.88
POL0000822,PO000440,ITEM0444,413,1638.83,676836.79
POL0000823,PO000879,ITEM0860,177,3096.9,548151.3
POL0000824,PO000399,ITEM0488,423,4753.11,2010565.53
POL0000825,PO000188,ITEM0033,219,4257.8,932458.2
POL0000826,PO000614,ITEM0224,126,4763.65,600219.9
POL0000827,PO000145,ITEM0725,384,3962.27,1521511.68
POL0000828,PO000500,ITEM1073,186,3078.59,572617.74
POL0000829,PO000540,ITEM0979,20,3025.36,361.63
POL0000830,PO002158,ITEM1143,110,4223.51,464586.1
POL0000831,PO000561,ITEM0678,168,2010.97,337842.96
POL0000832,PO001754,ITEM0853,457,4046.96,1849460.72
POL0000833,PO002391,ITEM1038,156,4320.17,673946.52
POL0000834,PO001812,ITEM0573,376,2248.9,845586.4
POL0000835,PO002893,ITEM0692,75,691.1,51832.5
POL0000836,PO002742,ITEM0573,493,3704.01,1826076.93
POL0000837,PO001729,ITEM0745,163,3664.44,597303.72
POL0000838,PO002514,ITEM0590,152,3938.04,598582.08
POL0000839,PO002517,ITEM0244,55,1522.71,83749.05
POL0000840,PO001362,ITEM0053,405,3465.9,1403689.5
POL0000841,PO000162,ITEM0088,425,31.29,13298.25
POL0000842,PO000941,ITEM0476,147,1862.52,273790.44
POL0000843,PO000475,ITEM0668,111,655.64,72776.04
POL0000844,PO001328,ITEM0697,25,1041.72,26043
POL0000845,PO002593,ITEM0872,257,1020.46,262258.22
POL0000846,PO001163,ITEM0622,83,3409.97,283027.51
POL0000847,PO001570,ITEM0791,256,2623.96,671733.76
POL0000848,PO000591,ITEM1024,499,3583.69,1788261.31
POL0000849,PO000910,ITEM0867,343,4952.32,1698645.76
POL0000850,PO002947,ITEM0600,316,3944.14,1246348.24
POL0000851,PO000532,ITEM0751,66,3734.5,246477
POL0000852,PO000687,ITEM0756,494,3693.74,1824707.56
POL0000853,PO002154,ITEM0448,476,4793.46,2281686.96
POL0000854,PO000434,ITEM0274,78,3537.83,275950.74
POL0000855,PO002485,ITEM0294,22,631.48,13892.56
POL0000856,PO001249,ITEM0190,320,35.42,11334.4
POL0000857,PO000369,ITEM1065,368,40.57,14929.76
POL0000858,PO000836,ITEM1133,124,2447.69,303513.56
POL0000859,PO001932,ITEM0828,2,2662.57,5325.14
POL0000860,PO000725,ITEM0371,34,3325.79,113076.86
POL0000861,PO001067,ITEM0744,235,2321.31,545507.85
POL0000862,PO001553,ITEM0317,126,2419.17,304815.42
POL0000863,PO000584,ITEM0185,472,163.47,77157.84
POL0000864,PO001858,ITEM0784,387,4274.4,1654192.8
POL0000865,PO000419,ITEM0804,273,1205.44,329085.12
POL0000866,PO001801,ITEM0248,434,908.26,394184.84
POL0000867,PO002816,ITEM0441,79,316.61,25012.19
POL0000868,PO000890,ITEM1157,393,3585.97,1409286.21
POL0000869,PO000120,ITEM0668,484,930.74,450478.16
POL0000870,PO002322,ITEM0439,69,2883.24,198943.56
POL0000871,PO000413,ITEM0875,441,855.96,377478.36
POL0000872,PO000309,ITEM0621,326,4269.34,1391804.84
POL0000873,PO000683,ITEM0666,271,719.36,194946.56
POL0000874,PO002366,ITEM1107,349,4820.76,1682445.24
POL0000875,PO001093,ITEM0856,274,4698.48,1287383.52
POL0000876,PO002020,ITEM0449,361,3223.03,1163513.83
POL0000877,PO000081,ITEM1170,191,1449.21,276799.11
POL0000878,PO002041,ITEM0239,433,1269.48,549684.84
POL0000879,PO002385,ITEM0899,218,3018.04,571.47
POL0000880,PO000228,ITEM0679,215,349.41,75123.15
POL0000881,PO002159,ITEM1020,451,2979.48,1343745.48
POL0000882,PO001339,ITEM0284,99,2451.64,242712.36
POL0000883,PO002126,ITEM0498,275,4729.02,1300480.5
POL0000884,PO000404,ITEM0276,4,4061.6,16246.4
