transaction_id,item_code,warehouse_code,transaction_type,quantity,transaction_date
TXN00000385,ITEM0427,WH_US_01,INVALID,-219,19-07-2025
TXN00000386,ITEM0182,WH_IN_01,RECEIPT,206,11-06-2025
TXN00000387,ITEM0605,WH_EU_01,ADJUSTMENT,212,24-03-2024
TXN00000388,ITEM0266,WH_IN_01,INVALID,-229,11-11-2025
TXN00000389,ITEM0432,WH_EU_01,INVALID,-90,20-09-2024
TXN00000390,ITEM0316,,RECEIPT,-427,27-03-2024
TXN00000391,ITEM0902,WH_US_01,ISSUE,128,02-12-2024
TXN00000392,ITEM0801,WH_US_01,ISSUE,393,13-04-2024
TXN00000393,ITEM1060,WH_IN_01,RECEIPT,-55,10-12-2025
TXN00000394,ITEM0877,WH_IN_01,ISSUE,232,27-03-2025
TXN00000395,ITEM0570,WH_US_01,INVALID,-120,01-09-2025
TXN00000396,ITEM0831,,ISSUE,475,14-11-2024
TXN00000397,ITEM1041,,RECEIPT,-166,10-10-2024
TXN00000398,ITEM0894,WH_US_01,RECEIPT,477,27-02-2024
TXN00000399,ITEM0781,WH_IN_01,RECEIPT,-29,30-04-2025
TXN00000400,ITEM0676,,ISSUE,-63,15-05-2024
TXN00000401,ITEM0302,WH_IN_01,ISSUE,295,16-09-2024
TXN00000402,ITEM1145,WH_IN_01,ISSUE,-433,04-01-2026
TXN00000403,ITEM0304,WH_EU_01,INVALID,246,15-05-2024
TXN00000404,ITEM0990,,INVALID,470,24-10-2024
TXN00000405,ITEM1019,WH_IN_01,INVALID,89,23-01-2025
TXN00000406,ITEM1101,WH_US_01,RECEIPT,181,07-11-2024
TXN00000407,ITEM1032,WH_EU_01,ISSUE,25,22-06-2024
TXN00000408,ITEM0571,WH_EU_01,RECEIPT,-123,10-08-2025
TXN00000409,ITEM0774,WH_US_01,ISSUE,369,14-03-2025
TXN00000410,ITEM0270,WH_IN_01,RECEIPT,-328,05-02-2025
TXN00000411,ITEM0584,WH_EU_01,ADJUSTMENT,-301,31-05-2024
TXN00000412,ITEM0340,WH_US_01,ISSUE,-344,24-03-2024
TXN00000413,ITEM0685,WH_IN_01,INVALID,-390,01-09-2025
TXN00000414,ITEM0639,WH_EU_01,ISSUE,361,11-09-2024
TXN00000415,ITEM1072,WH_US_01,ADJUSTMENT,-428,03-03-2025
TXN00000416,ITEM0659,WH_EU_01,ISSUE,-41,12-05-2024
TXN00000417,ITEM0987,WH_IN_01,ADJUSTMENT,-437,10-01-2025
TXN00000418,ITEM0590,,INVALID,-140,30-09-2025
TXN00000419,ITEM0116,WH_EU_01,INVALID,344,20-03-2025
TXN00000420,ITEM0504,WH_IN_01,ISSUE,-265,21-09-2024
TXN00000421,ITEM0346,,INVALID,49,05-01-2025
TXN00000422,ITEM0080,,INVALID,-294,26-10-2025
TXN00000423,ITEM0169,WH_EU_01,ISSUE,155,10-03-2025
TXN00000424,ITEM0996,WH_US_01,INVALID,-48,17-07-2024
TXN00000425,ITEM0845,,ADJUSTMENT,-57,20-12-2024
TXN00000426,ITEM0799,WH_IN_01,RECEIPT,396,24-07-2024
TXN00000427,ITEM0394,WH_EU_01,INVALID,206,18-10-2024
TXN00000428,ITEM0777,WH_US_01,ADJUSTMENT,-221,20-06-2024
TXN00000429,ITEM0784,,ADJUSTMENT,319,28-12-2025
TXN00000430,ITEM0713,WH_US_01,RECEIPT,-239,11-06-2025
TXN00000431,ITEM0975,,ISSUE,-82,02-03-2025
TXN00000432,ITEM0274,WH_EU_01,INVALID,40,25-03-2024
TXN00000433,ITEM0997,,RECEIPT,155,08-11-2025
TXN00000434,ITEM0770,WH_IN_01,INVALID,74,20-07-2024
TXN00000435,ITEM1142,WH_US_01,ISSUE,57,05-02-2024
TXN00000436,ITEM0137,WH_US_01,INVALID,382,19-01-2025
TXN00000437,ITEM0220,,INVALID,173,15-07-2024
TXN00000438,ITEM1114,WH_IN_01,RECEIPT,485,06-06-2025
TXN00000439,ITEM0716,,ADJUSTMENT,23,03-05-2024
TXN00000440,ITEM1122,,RECEIPT,-340,23-07-2024
TXN00000441,ITEM0352,,ISSUE,-214,25-08-2025
TXN00000442,ITEM0969,WH_US_01,ADJUSTMENT,174,09-12-2024
TXN00000443,ITEM0234,WH_US_01,ISSUE,-96,31-10-2025
TXN00000444,ITEM0497,WH_US_01,INVALID,-45,01-04-2025
TXN00000445,ITEM0886,WH_IN_01,INVALID,-495,05-07-2025
TXN00000446,ITEM0197,WH_IN_01,ADJUSTMENT,311,15-05-2025
TXN00000447,ITEM0975,WH_EU_01,RECEIPT,290,05-05-2024
TXN00000448,ITEM0940,WH_US_01,INVALID,-437,18-12-2024
TXN00000449,ITEM0142,WH_EU_01,ADJUSTMENT,-492,21-12-2025
TXN00000450,ITEM0839,WH_EU_01,RECEIPT,-210,05-04-2025
TXN00000451,ITEM0809,WH_EU_01,INVALID,471,12-07-2024
TXN00000452,ITEM0674,WH_EU_01,ADJUSTMENT,437,21-12-2024
TXN00000453,ITEM0367,,INVALID,-54,24-09-2024
TXN00000454,ITEM0812,WH_EU_01,RECEIPT,-165,04-10-2024
TXN00000455,ITEM0736,,RECEIPT,305,18-02-2025
TXN00000456,ITEM0143,WH_US_01,INVALID,344,11-07-2024
TXN00000457,ITEM1149,WH_EU_01,ADJUSTMENT,151,05-02-2024
TXN00000458,ITEM0159,,ADJUSTMENT,451,29-03-2025
TXN00000459,ITEM0429,WH_US_01,RECEIPT,-242,04-10-2025
TXN00000460,ITEM0091,WH_US_01,ADJUSTMENT,-91,19-01-2026
TXN00000461,ITEM0421,WH_EU_01,ADJUSTMENT,228,04-05-2025
TXN00000462,ITEM0680,WH_IN_01,ISSUE,168,16-02-2024
TXN00000463,ITEM0323,WH_US_01,INVALID,357,28-04-2025
TXN00000464,ITEM1072,WH_EU_01,RECEIPT,-152,03-03-2025
TXN00000465,ITEM0177,,INVALID,392,14-09-2025
TXN00000466,ITEM0194,,ADJUSTMENT,83,29-10-2024
TXN00000467,ITEM0881,WH_IN_01,RECEIPT,176,06-07-2025
TXN00000468,ITEM0422,,ADJUSTMENT,-295,14-11-2024
TXN00000469,ITEM1188,,ISSUE,491,05-09-2024
TXN00000470,ITEM0218,,INVALID,-231,07-03-2025
TXN00000471,ITEM0108,WH_IN_01,ISSUE,-351,04-05-2025
TXN00000472,ITEM0958,WH_IN_01,INVALID,213,16-06-2025
TXN00000473,ITEM0767,WH_US_01,ADJUSTMENT,237,31-01-2025
TXN00000474,ITEM0301,WH_US_01,ADJUSTMENT,-164,27-11-2024
TXN00000475,ITEM0588,,RECEIPT,-65,08-03-2025
TXN00000476,ITEM1082,,ADJUSTMENT,-142,21-05-2024
TXN00000477,ITEM0302,WH_US_01,INVALID,-318,23-08-2024
TXN00000478,ITEM0076,,INVALID,-57,24-01-2024
TXN00000479,ITEM1178,WH_EU_01,ISSUE,456,21-09-2024
TXN00000480,ITEM0149,,RECEIPT,-489,08-12-2025
TXN00000481,ITEM0107,WH_US_01,ADJUSTMENT,-28,08-02-2025
TXN00000482,ITEM0708,,INVALID,-334,04-12-2025
TXN00000483,ITEM0130,WH_US_01,RECEIPT,345,27-10-2025
TXN00000484,ITEM0838,WH_IN_01,INVALID,-462,12-02-2025
TXN00000485,ITEM0351,WH_US_01,INVALID,-372,13-04-2024
TXN00000486,ITEM1125,,INVALID,-449,28-03-2025
TXN00000487,ITEM0526,WH_EU_01,RECEIPT,238,17-06-2024
TXN00000488,ITEM1018,WH_EU_01,INVALID,400,26-08-2024
TXN00000489,ITEM0128,,RECEIPT,421,30-11-2025
TXN00000490,ITEM1148,WH_EU_01,RECEIPT,-113,28-08-2024
TXN00000491,ITEM1046,,ISSUE,-452,29-04-2024
TXN00000492,ITEM0631,WH_IN_01,INVALID,26,25-01-2024
TXN00000493,ITEM1056,WH_US_01,ADJUSTMENT,43,20-11-2025
TXN00000494,ITEM0193,WH_EU_01,RECEIPT,482,03-07-2025
TXN00000495,ITEM0040,WH_IN_01,INVALID,270,07-07-2025
TXN00000496,ITEM0658,WH_IN_01,ADJUSTMENT,-44,03-06-2025
TXN00000497,ITEM0735,,RECEIPT,-46,03-10-2025
TXN00000498,ITEM1127,WH_IN_01,ISSUE,83,17-06-2024
TXN00000499,ITEM0543,WH_EU_01,RECEIPT,149,20-08-2025
TXN00000500,ITEM0525,,ISSUE,-221,10-09-2024
TXN00000501,ITEM0024,WH_EU_01,INVALID,-432,22-06-2024
TXN00000502,ITEM0953,WH_EU_01,INVALID,-150,03-03-2024
TXN00000503,ITEM0418,WH_EU_01,INVALID,-296,07-01-2025
TXN00000504,ITEM0588,WH_IN_01,RECEIPT,-123,02-08-2025
TXN00000505,ITEM0368,WH_US_01,ISSUE,-128,08-02-2024
TXN00000506,ITEM1044,WH_US_01,ISSUE,494,03-09-2025
TXN00000507,ITEM1136,WH_IN_01,ADJUSTMENT,-411,22-04-2025
TXN00000508,ITEM0859,WH_IN_01,RECEIPT,383,24-04-2024
TXN00000509,ITEM0808,,ISSUE,259,16-10-2025
TXN00000510,ITEM0912,,INVALID,297,23-01-2026
TXN00000511,ITEM0564,WH_US_01,RECEIPT,355,20-08-2024
TXN00000512,ITEM0102,WH_US_01,ISSUE,18,22-10-2025
TXN00000513,ITEM0478,WH_EU_01,ADJUSTMENT,455,23-10-2025
TXN00000514,ITEM0339,WH_US_01,INVALID,143,19-05-2024
TXN00000515,ITEM0479,WH_US_01,RECEIPT,21,08-08-2024
TXN00000516,ITEM0446,,RECEIPT,471,23-02-2025
TXN00000517,ITEM1092,WH_US_01,ADJUSTMENT,423,29-05-2024
TXN00000518,ITEM0426,,INVALID,138,09-09-2024
TXN00000519,ITEM1181,WH_EU_01,RECEIPT,124,16-12-2024
TXN00000520,ITEM0810,WH_EU_01,ISSUE,52,15-11-2024
TXN00000521,ITEM0604,WH_EU_01,ADJUSTMENT,-205,09-12-2024
TXN00000522,ITEM0125,,ADJUSTMENT,214,26-05-2025
TXN00000523,ITEM1001,,INVALID,54,03-10-2024
TXN00000524,ITEM0963,WH_US_01,ISSUE,-349,16-04-2025
TXN00000525,ITEM0451,WH_EU_01,RECEIPT,92,11-03-2024
TXN00000526,ITEM0666,WH_US_01,RECEIPT,-491,25-07-2025
TXN00000527,ITEM0203,WH_EU_01,INVALID,110,06-08-2025
TXN00000528,ITEM0425,WH_EU_01,ADJUSTMENT,-415,09-01-2026
TXN00000529,ITEM1038,WH_IN_01,ISSUE,443,06-02-2024
TXN00000530,ITEM0086,WH_IN_01,INVALID,278,02-04-2024
TXN00000531,ITEM0663,WH_EU_01,ADJUSTMENT,-328,14-12-2024
TXN00000532,ITEM0480,,INVALID,-324,10-04-2024
TXN00000533,ITEM0834,WH_EU_01,ISSUE,-41,18-05-2024
TXN00000534,ITEM0928,WH_US_01,ADJUSTMENT,474,26-03-2025
TXN00000535,ITEM0934,WH_IN_01,INVALID,213,05-06-2024
TXN00000536,ITEM0095,WH_IN_01,INVALID,-357,23-01-2026
TXN00000537,ITEM0801,WH_IN_01,RECEIPT,-23,16-04-2024
TXN00000538,ITEM1033,WH_IN_01,ISSUE,189,16-08-2025
TXN00000539,ITEM0154,WH_EU_01,ADJUSTMENT,72,24-01-2024
TXN00000540,ITEM0921,WH_EU_01,INVALID,486,05-10-2024
TXN00000541,ITEM0800,WH_IN_01,ISSUE,-163,25-05-2025
TXN00000542,ITEM0963,WH_IN_01,INVALID,-450,11-05-2024
TXN00000543,ITEM0580,WH_EU_01,RECEIPT,139,30-05-2024
TXN00000544,ITEM0278,WH_EU_01,ISSUE,299,26-11-2024
TXN00000545,ITEM0260,WH_US_01,ISSUE,99,03-11-2024
TXN00000546,ITEM0072,WH_US_01,ISSUE,-150,06-01-2026
TXN00000547,ITEM0482,WH_EU_01,ISSUE,-245,19-01-2026
TXN00000548,ITEM0632,WH_EU_01,INVALID,454,05-11-2024
TXN00000549,ITEM0202,WH_IN_01,ADJUSTMENT,-191,13-08-2024
TXN00000550,ITEM1191,,INVALID,52,11-12-2024
TXN00000551,ITEM1019,WH_IN_01,INVALID,25,05-02-2025
TXN00000552,ITEM0734,,ADJUSTMENT,491,18-02-2025
TXN00000553,ITEM0748,WH_US_01,ADJUSTMENT,205,27-12-2024
TXN00000554,ITEM0274,WH_EU_01,ISSUE,416,19-03-2025
TXN00000555,ITEM0020,WH_EU_01,ADJUSTMENT,-251,03-01-2026
TXN00000556,ITEM0619,WH_IN_01,ADJUSTMENT,-72,13-06-2025
TXN00000557,ITEM0544,WH_EU_01,ISSUE,-339,27-01-2025
TXN00000558,ITEM0081,WH_IN_01,ADJUSTMENT,74,12-06-2024
TXN00000559,ITEM0086,WH_EU_01,ISSUE,302,15-05-2025
TXN00000560,ITEM0506,WH_US_01,ADJUSTMENT,-199,07-06-2025
TXN00000561,ITEM0498,,ISSUE,354,07-08-2025
TXN00000562,ITEM0871,WH_IN_01,ADJUSTMENT,306,01-09-2024
TXN00000563,ITEM1157,WH_EU_01,ADJUSTMENT,45,30-08-2025
TXN00000564,ITEM0389,WH_EU_01,ISSUE,-410,20-11-2025
TXN00000565,ITEM0606,WH_EU_01,INVALID,212,16-03-2025
TXN00000566,ITEM0684,,INVALID,5,14-04-2024
TXN00000567,ITEM0818,WH_US_01,ISSUE,288,20-03-2024
TXN00000568,ITEM0581,WH_EU_01,RECEIPT,371,15-07-2025
TXN00000569,ITEM0157,WH_US_01,ADJUSTMENT,-302,04-01-2026
TXN00000570,ITEM0367,WH_US_01,ADJUSTMENT,251,16-01-2026
TXN00000571,ITEM0556,WH_US_01,ISSUE,414,16-09-2025
TXN00000572,ITEM0978,WH_IN_01,RECEIPT,3,14-05-2025
TXN00000573,ITEM1137,,ADJUSTMENT,-196,24-08-2024
TXN00000574,ITEM0158,WH_EU_01,RECEIPT,-126,24-05-2025
TXN00000575,ITEM0823,WH_IN_01,INVALID,463,01-03-2025
TXN00000576,ITEM0107,,ADJUSTMENT,46,02-11-2025
TXN00000577,ITEM0680,WH_IN_01,INVALID,-29,17-07-2025
TXN00000578,ITEM0752,WH_EU_01,ADJUSTMENT,-356,24-03-2024
TXN00000579,ITEM0326,WH_IN_01,ISSUE,-184,29-01-2024
TXN00000580,ITEM1000,WH_IN_01,RECEIPT,205,11-03-2025
TXN00000581,ITEM1091,WH_US_01,INVALID,-338,15-03-2025
TXN00000582,ITEM1016,WH_EU_01,ADJUSTMENT,282,18-01-2025
TXN00000583,ITEM0278,WH_EU_01,ISSUE,105,06-04-2024
TXN00000584,ITEM0636,WH_IN_01,ADJUSTMENT,84,17-01-2025
TXN00000585,ITEM0791,WH_IN_01,ISSUE,470,08-08-2024
TXN00000586,ITEM0916,WH_EU_01,RECEIPT,420,15-11-2024
TXN00000587,ITEM0174,WH_US_01,ISSUE,473,16-06-2025
TXN00000588,ITEM0223,WH_IN_01,ADJUSTMENT,375,25-04-2024
TXN00000589,ITEM0240,WH_US_01,INVALID,-15,14-07-2025
TXN00000590,ITEM0413,,ADJUSTMENT,432,08-04-2024
TXN00000591,ITEM1016,,ISSUE,369,31-07-2025
TXN00000592,ITEM0351,WH_US_01,ISSUE,-403,30-08-2024
TXN00000593,ITEM0681,WH_EU_01,ADJUSTMENT,-368,14-11-2024
TXN00000594,ITEM0497,WH_IN_01,ADJUSTMENT,199,07-08-2024
TXN00000595,ITEM0910,WH_EU_01,ADJUSTMENT,345,22-05-2024
TXN00000596,ITEM0422,,ADJUSTMENT,-497,19-02-2025
TXN00000597,ITEM0257,,RECEIPT,-112,16-08-2025
TXN00000598,ITEM0260,WH_US_01,ISSUE,-332,15-07-2025
TXN00000599,ITEM0903,WH_EU_01,RECEIPT,-130,31-03-2025
TXN00000600,ITEM1140,WH_EU_01,ADJUSTMENT,-347,02-02-2024
TXN00000601,ITEM0448,WH_US_01,ADJUSTMENT,-139,14-05-2025
TXN00000602,ITEM0224,WH_EU_01,ISSUE,-194,01-01-2025
TXN00000603,ITEM0830,,ISSUE,-9,24-03-2024
TXN00000604,ITEM0197,WH_US_01,INVALID,-222,01-06-2025
TXN00000605,ITEM0185,WH_IN_01,ADJUSTMENT,100,02-08-2025
TXN00000606,ITEM0748,,RECEIPT,110,03-08-2025
TXN00000607,ITEM0131,WH_US_01,RECEIPT,298,20-05-2025
TXN00000608,ITEM0288,WH_US_01,INVALID,342,30-12-2024
TXN00000609,ITEM0546,WH_IN_01,INVALID,131,13-09-2025
TXN00000610,ITEM0554,WH_US_01,RECEIPT,292,21-12-2024
TXN00000611,ITEM0182,,ISSUE,-288,23-08-2025
TXN00000612,ITEM0520,,INVALID,-484,23-10-2024
TXN00000613,ITEM0478,WH_US_01,RECEIPT,-375,20-12-2024
TXN00000614,ITEM0481,WH_US_01,INVALID,-392,08-09-2024
TXN00000615,ITEM1070,,RECEIPT,43,29-02-2024
TXN00000616,ITEM0115,WH_IN_01,INVALID,328,02-12-2024
TXN00000617,ITEM0428,WH_US_01,ISSUE,227,22-02-2024
TXN00000618,ITEM0543,,ISSUE,-392,11-03-2025
TXN00000619,ITEM1172,WH_US_01,ISSUE,222,03-07-2024
TXN00000620,ITEM0298,,RECEIPT,-8,23-10-2024
TXN00000621,ITEM0165,WH_EU_01,INVALID,-466,30-07-2024
TXN00000622,ITEM0779,,RECEIPT,-219,21-09-2025
TXN00000623,ITEM1091,WH_US_01,ADJUSTMENT,428,09-05-2025
TXN00000624,ITEM0477,WH_IN_01,RECEIPT,217,28-07-2024
TXN00000625,ITEM0209,WH_US_01,INVALID,195,15-02-2025
TXN00000626,ITEM0470,WH_EU_01,ADJUSTMENT,26,05-02-2025
TXN00000627,ITEM0401,WH_US_01,RECEIPT,-54,28-05-2025
TXN00000628,ITEM0308,WH_US_01,ISSUE,25,20-02-2025
TXN00000629,ITEM1028,WH_US_01,INVALID,273,01-11-2024
TXN00000630,ITEM0613,WH_US_01,ADJUSTMENT,84,11-11-2025
TXN00000631,ITEM0770,WH_IN_01,INVALID,-160,08-05-2025
TXN00000632,ITEM0048,WH_IN_01,RECEIPT,-289,28-01-2024
TXN00000633,ITEM0201,WH_US_01,INVALID,-491,26-06-2025
TXN00000634,ITEM0127,WH_US_01,INVALID,-101,01-03-2025
TXN00000635,ITEM0791,,ADJUSTMENT,415,30-04-2024
TXN00000636,ITEM0114,WH_EU_01,INVALID,401,13-09-2025
TXN00000637,ITEM0292,WH_EU_01,ADJUSTMENT,480,29-08-2025
TXN00000638,ITEM0689,WH_EU_01,ISSUE,29,04-06-2024
TXN00000639,ITEM0180,WH_US_01,RECEIPT,-227,30-10-2025
TXN00000640,ITEM0315,WH_EU_01,INVALID,-177,31-10-2024
TXN00000641,ITEM1125,WH_EU_01,RECEIPT,414,05-05-2025
TXN00000642,ITEM0501,,INVALID,329,05-09-2024
TXN00000643,ITEM0330,,ADJUSTMENT,357,10-10-2025
TXN00000644,ITEM0519,WH_EU_01,RECEIPT,-211,07-08-2025
TXN00000645,ITEM0471,WH_US_01,ISSUE,-303,20-11-2024
TXN00000646,ITEM0588,WH_EU_01,ISSUE,-4,24-02-2025
TXN00000647,ITEM0559,,INVALID,-325,19-11-2024
TXN00000648,ITEM0214,,INVALID,46,09-06-2024
TXN00000649,ITEM0650,WH_EU_01,ADJUSTMENT,276,22-10-2024
TXN00000650,ITEM0915,,RECEIPT,-163,13-03-2024
TXN00000651,ITEM1034,,RECEIPT,-37,31-01-2025
TXN00000652,ITEM0795,WH_IN_01,RECEIPT,-344,11-10-2025
TXN00000653,ITEM0800,WH_EU_01,RECEIPT,440,21-02-2025
TXN00000654,ITEM1056,WH_IN_01,RECEIPT,21,28-08-2025
TXN00000655,ITEM0573,WH_EU_01,RECEIPT,-87,04-12-2025
TXN00000656,ITEM0553,WH_EU_01,INVALID,-263,24-12-2024
TXN00000657,ITEM0191,,RECEIPT,141,30-10-2025
TXN00000658,ITEM1088,,ISSUE,-305,12-07-2025
TXN00000659,ITEM0712,WH_US_01,INVALID,488,29-02-2024
TXN00000660,ITEM0041,WH_EU_01,INVALID,427,06-07-2024
TXN00000661,ITEM0125,WH_EU_01,RECEIPT,-159,27-12-2024
TXN00000662,ITEM0726,WH_US_01,ADJUSTMENT,178,24-06-2024
TXN00000663,ITEM0936,WH_US_01,ISSUE,-312,17-11-2025
TXN00000664,ITEM0757,WH_US_01,ADJUSTMENT,-12,12-11-2025
TXN00000665,ITEM0698,WH_IN_01,RECEIPT,423,24-03-2024
TXN00000666,ITEM1198,WH_US_01,ADJUSTMENT,52,16-08-2024
TXN00000667,ITEM1054,WH_EU_01,RECEIPT,291,17-08-2025
TXN00000668,ITEM0272,WH_US_01,RECEIPT,-237,24-01-2024
TXN00000669,ITEM0205,WH_US_01,RECEIPT,113,26-02-2025
TXN00000670,ITEM0953,WH_IN_01,ISSUE,194,05-02-2025
TXN00000671,ITEM0806,WH_IN_01,ADJUSTMENT,73,17-02-2024
TXN00000672,ITEM0614,WH_US_01,ADJUSTMENT,-483,10-06-2025
TXN00000673,ITEM1189,WH_IN_01,ISSUE,373,02-09-2024
TXN00000674,ITEM0901,WH_IN_01,ISSUE,-108,08-11-2024
TXN00000675,ITEM0069,WH_US_01,ISSUE,48,31-07-2025
TXN00000676,ITEM0905,WH_IN_01,ISSUE,48,08-03-2025
TXN00000677,ITEM1140,WH_EU_01,INVALID,291,21-07-2025
TXN00000678,ITEM0676,,INVALID,-124,29-04-2024
TXN00000679,ITEM0608,,ISSUE,-440,16-12-2024
TXN00000680,ITEM0265,,ISSUE,411,11-07-2025
TXN00000681,ITEM0778,WH_EU_01,RECEIPT,-488,29-10-2025
TXN00000682,ITEM0025,WH_EU_01,RECEIPT,-84,15-03-2025
TXN00000683,ITEM1143,WH_EU_01,ADJUSTMENT,-436,06-03-2024
TXN00000684,ITEM0852,WH_EU_01,RECEIPT,-416,04-09-2024
TXN00000685,ITEM0888,WH_IN_01,ISSUE,-396,14-06-2025
TXN00000686,ITEM1155,,ISSUE,455,10-12-2025
TXN00000687,ITEM0464,WH_US_01,INVALID,21,24-04-2025
TXN00000688,ITEM0495,,INVALID,-48,12-07-2024
TXN00000689,ITEM0105,WH_EU_01,ISSUE,-142,03-03-2025
TXN00000690,ITEM0250,WH_EU_01,ISSUE,98,25-12-2024
TXN00000691,ITEM0109,WH_IN_01,RECEIPT,-73,19-12-2025
TXN00000692,ITEM0748,,ADJUSTMENT,214,25-10-2025
TXN00000693,ITEM0756,,ADJUSTMENT,338,10-08-2024
TXN00000694,ITEM0233,WH_EU_01,ADJUSTMENT,-392,19-02-2025
TXN00000695,ITEM1085,,ISSUE,-96,29-07-2025
TXN00000696,ITEM0746,WH_US_01,ADJUSTMENT,384,26-09-2024
TXN00000697,ITEM1051,WH_EU_01,ADJUSTMENT,431,13-12-2025
TXN00000698,ITEM0489,WH_EU_01,ADJUSTMENT,97,17-08-2025
TXN00000699,ITEM0364,WH_US_01,ISSUE,423,12-12-2024
TXN00000700,ITEM0218,WH_IN_01,ADJUSTMENT,397,18-07-2024
TXN00000701,ITEM1141,WH_IN_01,RECEIPT,-323,24-06-2024
TXN00000702,ITEM0575,,ISSUE,-298,11-06-2024
TXN00000703,ITEM1026,WH_IN_01,ISSUE,25,02-09-2024
TXN00000704,ITEM0120,WH_IN_01,INVALID,198,06-01-2025
TXN00000705,ITEM0435,WH_EU_01,ISSUE,171,10-11-2025
TXN00000706,ITEM0525,WH_US_01,RECEIPT,-48,17-01-2025
TXN00000707,ITEM0482,,RECEIPT,-28,22-06-2025
TXN00000708,ITEM1115,WH_EU_01,ADJUSTMENT,33,10-04-2025
TXN00000709,ITEM1004,WH_EU_01,INVALID,165,13-07-2025
TXN00000710,ITEM0363,WH_EU_01,INVALID,490,14-02-2024
TXN00000711,ITEM0556,WH_IN_01,ISSUE,-403,17-08-2024
TXN00000712,ITEM0227,,ADJUSTMENT,-41,05-08-2024
TXN00000713,ITEM1097,,RECEIPT,-442,26-06-2025
TXN00000714,ITEM0685,WH_IN_01,INVALID,390,01-01-2026
TXN00000715,ITEM0044,,ADJUSTMENT,224,28-04-2025
TXN00000716,ITEM0390,WH_IN_01,RECEIPT,132,27-01-2025
TXN00000717,ITEM0012,,ADJUSTMENT,-451,04-04-2024
TXN00000718,ITEM0613,WH_IN_01,ISSUE,-401,08-05-2025
TXN00000719,ITEM0750,,RECEIPT,-228,24-09-2025
TXN00000720,ITEM0832,WH_IN_01,RECEIPT,-163,26-03-2024
TXN00000721,ITEM0512,WH_IN_01,INVALID,16,23-07-2025
TXN00000722,ITEM1032,WH_IN_01,RECEIPT,-383,31-07-2024
TXN00000723,ITEM0222,,RECEIPT,463,02-06-2025
TXN00000724,ITEM0847,WH_EU_01,RECEIPT,-107,13-02-2024
TXN00000725,ITEM0793,WH_US_01,ISSUE,-149,26-09-2025
TXN00000726,ITEM1001,,ISSUE,325,12-01-2026
TXN00000727,ITEM0147,WH_US_01,INVALID,305,05-09-2025
TXN00000728,ITEM0349,WH_US_01,ISSUE,494,02-07-2025
TXN00000729,ITEM0177,,RECEIPT,20,15-12-2025
TXN00000730,ITEM1100,,ADJUSTMENT,-132,19-05-2025
TXN00000731,ITEM0495,WH_EU_01,RECEIPT,35,18-02-2025
TXN00000732,ITEM0923,,ISSUE,31,26-09-2024
TXN00000733,ITEM0694,WH_EU_01,INVALID,-28,08-06-2025
TXN00000734,ITEM0285,,INVALID,94,07-08-2025
TXN00000735,ITEM0707,WH_US_01,ISSUE,-172,07-08-2024
TXN00000736,ITEM0707,WH_US_01,ADJUSTMENT,-277,10-12-2024
TXN00000737,ITEM0400,WH_IN_01,ADJUSTMENT,-159,29-05-2024
TXN00000738,ITEM1016,WH_EU_01,INVALID,180,08-07-2025
TXN00000739,ITEM0639,,INVALID,115,02-05-2025
TXN00000740,ITEM0909,WH_US_01,ADJUSTMENT,-313,08-02-2025
TXN00000741,ITEM0367,WH_US_01,ISSUE,-190,05-04-2024
TXN00000742,ITEM0575,WH_EU_01,RECEIPT,-325,07-06-2024
TXN00000743,ITEM0452,,RECEIPT,224,12-04-2025
TXN00000744,ITEM0267,WH_EU_01,RECEIPT,-352,07-08-2024
TXN00000745,ITEM0532,WH_US_01,INVALID,87,14-06-2025
TXN00000746,ITEM1103,,ADJUSTMENT,103,24-07-2024
TXN00000747,ITEM0312,,INVALID,5,07-06-2025
TXN00000748,ITEM0236,WH_EU_01,RECEIPT,405,04-06-2025
TXN00000749,ITEM0884,,RECEIPT,-410,11-01-2026
TXN00000750,ITEM0746,WH_EU_01,RECEIPT,-497,13-01-2026
TXN00000751,ITEM0145,WH_US_01,ADJUSTMENT,189,02-10-2025
TXN00000752,ITEM0306,WH_EU_01,ISSUE,-66,30-11-2024
TXN00000753,ITEM0570,WH_US_01,ADJUSTMENT,363,26-07-2024
TXN00000754,ITEM0150,,ADJUSTMENT,30,08-03-2024
TXN00000755,ITEM1154,WH_IN_01,RECEIPT,124,27-10-2025
TXN00000756,ITEM0208,,ADJUSTMENT,92,09-02-2024
TXN00000757,ITEM0734,WH_IN_01,RECEIPT,-212,04-01-2026
TXN00000758,ITEM0803,WH_IN_01,RECEIPT,122,18-03-2024
TXN00000759,ITEM1020,WH_EU_01,RECEIPT,417,14-04-2025
TXN00000760,ITEM0911,,INVALID,355,08-11-2025
TXN00000761,ITEM0861,WH_EU_01,RECEIPT,-447,23-12-2025
TXN00000762,ITEM0910,WH_IN_01,RECEIPT,-286,07-01-2025
TXN00000763,ITEM0343,WH_IN_01,ADJUSTMENT,303,06-08-2025
TXN00000764,ITEM1104,WH_EU_01,INVALID,417,05-04-2025
TXN00000765,ITEM0316,WH_IN_01,ADJUSTMENT,169,23-04-2025
TXN00000766,ITEM0996,WH_US_01,ISSUE,-383,12-12-2025
TXN00000767,ITEM0691,,ADJUSTMENT,-120,20-12-2024
