invoice_id,supplier_id,po_id,invoice_date,invoice_amount,invoice_status
INV000450,S00244,PO000219,25-04-2024,375077.48,PAID
INV000451,S00475,PO001225,04-07-2024,235423.87,
INV000452,S00274,PO001134,22-08-2025,208615.51,
INV000453,S00320,PO002975,25-02-2025,17462.88,RECEIVED
INV000454,S00198,PO001636,01-10-2024,557996.09,RECEIVED
INV000455,S00299,PO001217,11-01-2025,280422.59,VALIDATED
INV000456,S00028,PO001707,19-03-2025,88226.63,REJECTED
INV000457,S00152,PO001661,10-07-2025,432299.12,PAID
INV000458,S00263,PO002179,17-07-2025,553200.65,
INV000459,S00289,PO002047,18-06-2025,106467.23,PAID
INV000460,S00141,PO001231,01-11-2024,233303.98,VALIDATED
INV000461,S00043,PO000583,12-09-2024,436723.08,PAID
INV000462,S00414,PO000573,19-02-2024,412399.17,RECEIVED
INV000463,S00302,PO000708,23-07-2025,275119.15,
INV000464,S00128,PO002808,14-01-2026,340272.21,RECEIVED
INV000465,S00307,PO002113,12-10-2025,55228.92,RECEIVED
INV000466,S00075,PO000567,29-03-2024,22836.42,RECEIVED
INV000467,S00178,PO002687,02-03-2025,57807.72,VALIDATED
INV000468,S00337,PO002805,08-01-2025,304685.71,RECEIVED
INV000469,S00109,PO001570,12-01-2025,305776.85,RECEIVED
INV000470,S00170,PO001191,07-02-2025,504130.34,REJECTED
INV000471,S00349,PO001360,20-07-2025,99102.05,VALIDATED
INV000472,S00256,PO000033,02-02-2025,733.57,
INV000473,S00447,PO001852,01-02-2024,298895.26,PAID
INV000474,S00040,PO002517,07-10-2025,32366.55,RECEIVED
INV000475,S00107,PO000721,08-07-2024,95053.8,REJECTED
INV000476,S00014,PO001949,12-02-2025,145152.21,REJECTED
INV000477,S00266,PO001176,28-02-2024,143900.33,REJECTED
INV000478,S00245,PO001051,31-08-2024,528393.2,PAID
INV000479,S00221,PO001115,22-01-2026,597924.3,VALIDATED
INV000480,S00040,PO000254,23-04-2025,490224.19,VALIDATED
INV000481,S00073,PO000895,13-03-2024,590628.22,
INV000482,S00484,PO002720,15-08-2024,484823.55,PAID
INV000483,S00127,PO001830,29-08-2024,429150.31,REJECTED
INV000484,S00123,PO000226,01-06-2025,448193.58,
INV000485,S00179,PO002204,23-12-2024,104413.33,
INV000486,S00221,PO001138,29-01-2025,457231.69,
INV000487,S00499,PO002510,09-03-2025,251739.34,VALIDATED
INV000488,S00072,PO001112,01-03-2025,123619.95,VALIDATED
INV000489,S00355,PO002726,15-04-2024,527557.05,VALIDATED
INV000490,S00186,PO001498,29-06-2025,565234.61,
INV000491,S00320,PO002129,07-10-2024,117269.45,
INV000492,S00088,PO002824,03-09-2025,123601.56,REJECTED
INV000493,S00284,PO000490,27-05-2025,160340.92,VALIDATED
INV000494,S00479,PO001352,23-12-2024,280420.88,REJECTED
INV000495,S00235,PO000240,28-05-2025,274360.65,
INV000496,S00367,PO002764,26-01-2025,438299.91,VALIDATED
INV000497,S00437,PO001230,19-08-2025,152194.69,PAID
INV000498,S00157,PO001921,08-11-2024,195527.91,
INV000499,S00229,PO000285,09-09-2025,61862.12,RECEIVED
INV000500,S00195,PO002841,20-06-2024,596984.76,
INV000501,S00433,PO001993,21-04-2025,126534.13,RECEIVED
INV000502,S00068,PO001223,05-05-2024,94388.09,PAID
INV000503,S00166,PO002464,06-11-2025,435124.03,REJECTED
INV000504,S00460,PO000946,10-06-2025,343134.7,PAID
INV000505,S00223,PO002165,11-11-2024,172028.23,
INV000506,S00111,PO002904,06-10-2025,59727.49,RECEIVED
INV000507,S00416,PO002346,12-01-2026,8737.72,PAID
INV000508,S00290,PO002783,18-01-2026,206976.42,REJECTED
INV000509,S00071,PO001549,23-09-2024,114242.59,VALIDATED
INV000510,S00362,PO001940,01-11-2024,209983.62,VALIDATED
INV000511,S00257,PO002597,04-03-2024,42567.16,VALIDATED
INV000512,S00203,PO001253,13-07-2025,110554.88,RECEIVED
INV000513,S00090,PO000964,01-11-2025,329876.72,REJECTED
INV000514,S00423,PO000666,04-04-2025,557608.45,
INV000515,S00495,PO002242,22-01-2026,18606.5,VALIDATED
INV000516,S00227,PO001697,14-12-2024,560262.9,PAID
INV000517,S00297,PO002022,20-11-2025,25113.85,
INV000518,S00429,PO001282,08-09-2025,347286.33,
INV000519,S00002,PO002983,05-11-2025,440363.76,RECEIVED
INV000520,S00294,PO001658,20-08-2025,397817.61,PAID
INV000521,S00115,PO002712,20-08-2024,597018.37,VALIDATED
INV000522,S00180,PO001696,25-04-2025,86127.63,
INV000523,S00174,PO000110,09-07-2025,103297.38,RECEIVED
INV000524,S00448,PO000495,18-06-2025,529602.43,
INV000525,S00247,PO000022,01-04-2024,411883.37,RECEIVED
INV000526,S00021,PO002202,10-06-2024,523209.46,VALIDATED
INV000527,S00067,PO000226,01-03-2024,215366.6,VALIDATED
INV000528,S00390,PO000684,29-07-2024,25508.93,
INV000529,S00123,PO002359,25-10-2024,431102.07,REJECTED
INV000530,S00399,PO000202,27-01-2024,317482.24,
INV000531,S00016,PO001194,12-08-2024,254800.56,RECEIVED
INV000532,S00441,PO001831,14-09-2024,69921.66,RECEIVED
INV000533,S00449,PO000378,25-01-2024,171605.09,
INV000534,S00094,PO001080,20-07-2024,485308.99,PAID
INV000535,S00466,PO002316,22-08-2025,368309.51,RECEIVED
INV000536,S00400,PO000499,23-01-2025,542736.71,VALIDATED
INV000537,S00296,PO000181,09-06-2025,474326.83,REJECTED
INV000538,S00169,PO000239,14-06-2025,441731.19,
INV000539,S00277,PO002579,05-05-2024,436592.67,PAID
INV000540,S00242,PO002937,31-12-2024,257765.18,RECEIVED
INV000541,S00095,PO001905,04-10-2025,568889.8,VALIDATED
INV000542,S00064,PO001740,12-09-2024,11938.33,PAID
INV000543,S00028,PO000630,09-04-2025,413231.73,PAID
INV000544,S00008,PO001614,26-03-2024,493389.62,VALIDATED
INV000545,S00066,PO001897,25-11-2024,470757.2,RECEIVED
INV000546,S00484,PO002830,18-05-2025,416997.87,PAID
INV000547,S00081,PO001128,30-09-2025,548932.58,REJECTED
INV000548,S00317,PO001054,16-09-2024,466755.72,PAID
INV000549,S00225,PO001228,19-01-2025,228955.01,REJECTED
INV000550,S00197,PO001913,22-08-2025,237929.82,PAID
INV000551,S00215,PO002516,13-03-2025,514150.41,RECEIVED
INV000552,S00146,PO000680,02-09-2025,428570.46,PAID
INV000553,S00005,PO000072,28-11-2024,3028.25,RECEIVED
INV000554,S00435,PO002858,14-05-2024,65844.08,REJECTED
INV000555,S00137,PO000784,09-02-2025,268407.87,PAID
INV000556,S00256,PO002997,31-12-2024,58572.54,REJECTED
INV000557,S00126,PO002080,11-09-2024,487037.31,VALIDATED
INV000558,S00498,PO000740,14-12-2024,88361.98,
INV000559,S00360,PO000914,15-02-2024,133922.02,REJECTED
INV000560,S00406,PO000674,03-01-2026,385319.07,VALIDATED
INV000561,S00452,PO000857,21-06-2024,432406.83,PAID
INV000562,S00172,PO000182,17-05-2024,69363.69,PAID
INV000563,S00062,PO001929,03-06-2024,296286.93,PAID
INV000564,S00242,PO002208,24-12-2024,599528.63,REJECTED
INV000565,S00041,PO000174,18-06-2024,418988.21,RECEIVED
INV000566,S00019,PO000078,02-08-2025,532312.11,
INV000567,S00045,PO000503,05-08-2024,317802.57,REJECTED
INV000568,S00085,PO002639,16-11-2024,439038.69,REJECTED
INV000569,S00317,PO000978,12-08-2025,373889.44,VALIDATED
INV000570,S00498,PO001235,28-11-2024,304921.09,
INV000571,S00044,PO001169,23-07-2025,33655.47,REJECTED
INV000572,S00307,PO002631,08-06-2024,405058.81,VALIDATED
INV000573,S00045,PO001311,20-07-2025,582085.37,PAID
INV000574,S00331,PO001438,16-01-2026,405644.68,RECEIVED
INV000575,S00339,PO000078,06-07-2025,302025.11,PAID
INV000576,S00261,PO001387,03-10-2024,276556.71,RECEIVED
INV000577,S00491,PO002825,11-05-2024,127194.03,
INV000578,S00482,PO000915,01-06-2024,441238.92,
INV000579,S00071,PO000789,03-05-2025,294722.51,
INV000580,S00147,PO001125,31-08-2025,153672.44,
INV000581,S00484,PO002615,16-01-2026,191810.22,RECEIVED
INV000582,S00348,PO000812,19-12-2024,378608,RECEIVED
INV000583,S00128,PO002075,17-08-2024,220121.5,PAID
INV000584,S00443,PO000448,21-01-2025,329496,PAID
INV000585,S00092,PO002524,16-08-2025,135462.21,REJECTED
INV000586,S00385,PO001147,09-05-2024,594483.94,REJECTED
INV000587,S00024,PO000270,27-03-2024,281961.64,REJECTED
INV000588,S00130,PO000937,30-05-2025,504581.79,REJECTED
INV000589,S00345,PO000156,23-06-2025,40065.86,REJECTED
INV000590,S00189,PO000789,26-04-2024,240977.58,PAID
INV000591,S00154,PO002967,24-07-2024,495734.32,REJECTED
INV000592,S00043,PO000754,16-03-2024,283788.99,VALIDATED
INV000593,S00041,PO002569,28-08-2024,22839.26,VALIDATED
INV000594,S00456,PO001590,18-08-2024,99017.05,REJECTED
INV000595,S00245,PO001285,01-01-2025,251040.34,
INV000596,S00316,PO002883,22-05-2024,368489.87,RECEIVED
INV000597,S00227,PO002848,22-06-2024,13221.2,RECEIVED
INV000598,S00264,PO001777,19-02-2025,369743.12,REJECTED
INV000599,S00006,PO002502,19-05-2024,581782.91,REJECTED
INV000600,S00210,PO000411,02-01-2026,50966.19,
INV000601,S00097,PO002256,03-07-2024,346322.43,RECEIVED
INV000602,S00368,PO000072,25-07-2024,592202.32,PAID
INV000603,S00263,PO001765,15-07-2025,182532.67,PAID
INV000604,S00293,PO000973,05-09-2025,13416.66,REJECTED
INV000605,S00168,PO000915,23-07-2025,593181.67,REJECTED
INV000606,S00103,PO000463,30-03-2025,574660.97,
INV000607,S00449,PO000552,18-05-2025,300957.43,
INV000608,S00212,PO002372,02-09-2024,56667.56,REJECTED
INV000609,S00063,PO002701,17-12-2024,284919.55,REJECTED
INV000610,S00285,PO001770,27-05-2025,130767.67,PAID
INV000611,S00344,PO001126,17-05-2025,479151.84,REJECTED
INV000612,S00486,PO001146,08-12-2024,400502.13,VALIDATED
INV000613,S00090,PO000118,28-09-2025,249628.81,
INV000614,S00463,PO002349,17-05-2025,398618.58,PAID
INV000615,S00403,PO001406,17-06-2025,317225.27,VALIDATED
INV000616,S00028,PO000045,25-01-2024,118890.08,PAID
INV000617,S00279,PO000242,18-10-2025,398319.2,
INV000618,S00404,PO001885,29-08-2024,220943.47,VALIDATED
INV000619,S00133,PO001188,20-05-2025,370263.41,RECEIVED
INV000620,S00265,PO002121,30-10-2024,208792.59,VALIDATED
INV000621,S00152,PO002284,27-03-2025,548891.19,VALIDATED
INV000622,S00478,PO000350,04-07-2024,536192.77,VALIDATED
INV000623,S00230,PO002969,20-07-2025,593120.79,REJECTED
INV000624,S00439,PO001813,27-12-2025,303644.48,VALIDATED
INV000625,S00151,PO000193,09-08-2024,298020.41,VALIDATED
INV000626,S00072,PO002056,16-05-2024,47398,
INV000627,S00046,PO001582,27-09-2025,397288.97,RECEIVED
INV000628,S00467,PO002012,26-07-2024,271150.74,RECEIVED
INV000629,S00063,PO000028,20-04-2024,135544.5,RECEIVED
INV000630,S00091,PO000219,16-09-2025,578561.31,REJECTED
INV000631,S00453,PO000897,15-06-2024,262052.29,REJECTED
INV000632,S00163,PO001309,26-05-2025,273002.28,PAID
INV000633,S00055,PO001941,29-12-2025,375977.26,RECEIVED
INV000634,S00263,PO001115,23-12-2024,383301.78,RECEIVED
INV000635,S00010,PO000255,18-05-2025,16962.2,RECEIVED
INV000636,S00455,PO000370,26-12-2025,136596.82,RECEIVED
INV000637,S00433,PO002815,04-06-2024,382910.59,RECEIVED
INV000638,S00145,PO002243,08-11-2024,353260.96,PAID
INV000639,S00475,PO000033,21-11-2024,47813.49,VALIDATED
INV000640,S00434,PO002632,08-07-2025,342431.16,RECEIVED
INV000641,S00185,PO002706,15-08-2024,381742.62,RECEIVED
INV000642,S00303,PO000615,20-05-2025,279642.56,REJECTED
INV000643,S00487,PO000604,03-09-2025,159940.12,VALIDATED
INV000644,S00337,PO001837,25-12-2024,426407.82,PAID
INV000645,S00169,PO001546,19-04-2025,45299.98,PAID
INV000646,S00223,PO002298,20-02-2025,344045.81,RECEIVED
INV000647,S00195,PO002820,05-03-2024,381159.1,VALIDATED
INV000648,S00107,PO001627,31-03-2024,566406.6,
INV000649,S00396,PO001816,01-08-2025,185741.46,RECEIVED
INV000650,S00483,PO002579,09-07-2025,577618.47,RECEIVED
INV000651,S00153,PO002111,01-12-2024,276831.53,RECEIVED
INV000652,S00314,PO000759,21-03-2025,418406.67,
INV000653,S00392,PO000062,25-11-2025,519424.3,VALIDATED
INV000654,S00117,PO002139,11-05-2024,532801.42,REJECTED
INV000655,S00181,PO001729,05-12-2025,72773.31,REJECTED
INV000656,S00279,PO002602,26-08-2025,481970.03,
INV000657,S00197,PO002226,12-01-2025,532146.37,VALIDATED
INV000658,S00197,PO001652,07-05-2024,246857.32,
INV000659,S00303,PO000485,23-01-2026,231021.05,
INV000660,S00439,PO002321,17-07-2024,523383.64,REJECTED
INV000661,S00452,PO001856,06-09-2024,404434.14,
INV000662,S00422,PO002598,04-06-2024,254597.22,REJECTED
INV000663,S00185,PO001868,09-08-2024,552137.69,PAID
INV000664,S00481,PO002208,26-06-2025,440001.56,PAID
INV000665,S00437,PO002446,24-02-2024,269951.45,PAID
INV000666,S00313,PO001901,09-04-2024,294265.83,REJECTED
INV000667,S00111,PO002834,30-05-2025,399225.88,
INV000668,S00009,PO000161,11-06-2024,541469.77,PAID
INV000669,S00018,PO003000,18-02-2024,488978,
INV000670,S00070,PO000788,08-11-2024,393393.61,VALIDATED
INV000671,S00406,PO001946,06-07-2024,141001.36,VALIDATED
INV000672,S00295,PO000979,02-06-2025,167427.18,PAID
INV000673,S00360,PO000383,19-06-2024,555957.04,VALIDATED
INV000674,S00227,PO002043,15-04-2025,337433.63,REJECTED
INV000675,S00424,PO001384,09-12-2024,269278.45,REJECTED
INV000676,S00128,PO002641,18-09-2025,491443.69,PAID
INV000677,S00136,PO001650,13-07-2025,1812.37,PAID
INV000678,S00081,PO000334,21-07-2024,583830.48,VALIDATED
INV000679,S00071,PO000274,27-03-2025,149126.86,RECEIVED
INV000680,S00333,PO001361,22-06-2025,308373.35,REJECTED
INV000681,S00355,PO002296,03-12-2025,350272.61,
INV000682,S00274,PO000062,23-08-2024,589881.81,VALIDATED
INV000683,S00307,PO002690,01-08-2025,490093.69,PAID
INV000684,S00404,PO002048,23-02-2025,239010.54,VALIDATED
INV000685,S00029,PO002098,11-05-2024,313573.58,VALIDATED
INV000686,S00261,PO002801,23-11-2025,19129.57,
INV000687,S00381,PO002385,03-01-2026,435368.66,
INV000688,S00408,PO002976,21-06-2024,6092.38,VALIDATED
INV000689,S00098,PO002806,16-11-2025,397341.14,RECEIVED
INV000690,S00181,PO001156,13-01-2026,134908.85,PAID
INV000691,S00154,PO002559,30-06-2024,47241.61,REJECTED
INV000692,S00162,PO001861,22-01-2025,1831.54,
INV000693,S00462,PO001169,31-07-2025,324740.33,REJECTED
INV000694,S00255,PO000509,30-10-2024,67081.47,REJECTED
INV000695,S00393,PO000649,11-12-2024,175887.32,
INV000696,S00330,PO001296,03-07-2025,497235.76,REJECTED
INV000697,S00125,PO001049,27-05-2024,121223.84,PAID
INV000698,S00432,PO002967,03-01-2025,515002.44,
INV000699,S00131,PO000428,06-10-2024,250530.11,VALIDATED
INV000700,S00330,PO002851,17-07-2024,467611.28,REJECTED
INV000701,S00238,PO000732,23-04-2025,159597.99,
INV000702,S00316,PO001555,02-12-2025,98371.68,REJECTED
INV000703,S00030,PO000342,04-05-2025,534244.78,VALIDATED
INV000704,S00075,PO000414,26-03-2024,223311.24,REJECTED
INV000705,S00222,PO001839,27-09-2025,37119.31,
INV000706,S00040,PO002093,06-06-2024,279055.36,REJECTED
INV000707,S00057,PO000030,03-12-2024,160658.08,PAID
INV000708,S00373,PO002500,04-06-2024,343361.25,
INV000709,S00083,PO002935,29-10-2025,534262.21,REJECTED
INV000710,S00421,PO000322,22-12-2024,546033.37,
INV000711,S00287,PO002738,23-09-2025,586387.86,VALIDATED
INV000712,S00090,PO000323,05-11-2024,145376.56,
INV000713,S00304,PO002654,13-06-2025,238554.26,PAID
INV000714,S00018,PO000782,31-08-2025,551304.19,REJECTED
INV000715,S00056,PO002597,24-08-2025,53929.13,VALIDATED
INV000716,S00155,PO000369,03-07-2024,562965.08,REJECTED
INV000717,S00467,PO002895,14-07-2024,154057.74,RECEIVED
INV000718,S00146,PO001670,07-08-2025,501249.33,PAID
INV000719,S00190,PO001229,19-05-2025,196597.26,VALIDATED
INV000720,S00498,PO001014,25-03-2025,515627.12,PAID
INV000721,S00190,PO002405,10-10-2025,44996.57,PAID
INV000722,S00388,PO002539,14-12-2025,52274.99,REJECTED
INV000723,S00211,PO000793,05-09-2024,14103.85,VALIDATED
INV000724,S00199,PO000819,25-09-2025,139616.95,REJECTED
INV000725,S00373,PO001261,02-07-2024,305382.93,PAID
INV000726,S00010,PO000224,20-07-2025,267873.03,PAID
INV000727,S00137,PO000856,12-05-2025,195345.48,PAID
INV000728,S00440,PO002669,16-02-2024,863.92,
INV000729,S00045,PO001693,08-12-2025,219535.37,REJECTED
INV000730,S00135,PO001889,20-05-2025,11808.17,REJECTED
INV000731,S00340,PO001783,02-06-2025,367998.25,REJECTED
INV000732,S00254,PO002078,11-10-2024,375038.65,VALIDATED
INV000733,S00138,PO000265,24-02-2024,185362.88,PAID
INV000734,S00078,PO001123,08-10-2025,568933.64,PAID
INV000735,S00286,PO001775,27-08-2024,164823.63,
INV000736,S00034,PO002807,14-10-2024,492315.38,VALIDATED
INV000737,S00181,PO000101,22-08-2024,342444.33,PAID
INV000738,S00102,PO001439,06-10-2025,440922.95,RECEIVED
INV000739,S00433,PO002133,25-11-2025,166372.38,REJECTED
INV000740,S00487,PO000855,06-03-2024,359144.14,
INV000741,S00371,PO001055,11-02-2024,382189.08,REJECTED
INV000742,S00190,PO000403,02-12-2025,467796.53,VALIDATED
INV000743,S00076,PO001867,07-07-2024,51477.7,RECEIVED
INV000744,S00157,PO002533,15-08-2024,393292.85,RECEIVED
INV000745,S00450,PO000709,30-09-2025,257557.49,PAID
INV000746,S00392,PO000965,20-08-2024,579583.36,PAID
INV000747,S00394,PO001934,19-10-2025,426795.33,
INV000748,S00293,PO000402,26-04-2024,345515.69,VALIDATED
INV000749,S00338,PO000071,28-08-2024,217423.35,
INV000750,S00049,PO001570,14-09-2024,515294.34,VALIDATED
INV000751,S00296,PO002770,31-01-2024,440716.2,VALIDATED
INV000752,S00344,PO000999,03-08-2024,490941.9,REJECTED
INV000753,S00067,PO001302,06-10-2025,349519.39,VALIDATED
INV000754,S00070,PO002263,04-02-2024,257097.57,REJECTED
INV000755,S00389,PO000491,10-02-2025,66673.73,
INV000756,S00088,PO002902,01-06-2024,175846.91,
INV000757,S00387,PO000443,07-04-2024,83998.8,VALIDATED
INV000758,S00002,PO000109,10-08-2024,256565.22,VALIDATED
INV000759,S00395,PO002180,16-12-2025,67604.85,VALIDATED
INV000760,S00473,PO002686,11-04-2024,373557.79,PAID
INV000761,S00190,PO000475,21-01-2026,248661.81,
INV000762,S00046,PO002022,05-02-2024,270087.02,RECEIVED
INV000763,S00356,PO002930,19-09-2025,343852.63,RECEIVED
INV000764,S00257,PO002541,20-01-2025,485842.03,RECEIVED
INV000765,S00247,PO000577,06-07-2024,367763.67,VALIDATED
INV000766,S00124,PO000936,25-11-2024,567558.81,PAID
INV000767,S00295,PO000504,21-02-2024,149343.21,VALIDATED
INV000768,S00189,PO000845,25-10-2025,49390.89,PAID
INV000769,S00129,PO001443,23-11-2024,259062.31,
INV000770,S00446,PO001886,21-09-2024,431718.83,PAID
INV000771,S00185,PO002860,23-11-2025,497386.67,RECEIVED
INV000772,S00401,PO001117,17-07-2025,431246.45,RECEIVED
INV000773,S00300,PO001040,05-04-2025,62118.11,REJECTED
INV000774,S00347,PO002034,12-11-2024,54034.53,REJECTED
INV000775,S00287,PO000680,27-05-2024,319115.18,
INV000776,S00281,PO000710,30-04-2024,46512.02,VALIDATED
INV000777,S00152,PO001170,14-02-2025,231699.41,VALIDATED
INV000778,S00423,PO000397,18-05-2024,240106.34,REJECTED
INV000779,S00068,PO002449,05-05-2025,292924.65,VALIDATED
INV000780,S00273,PO001767,20-11-2025,511964.74,PAID
INV000781,S00336,PO002853,26-12-2025,576416.65,REJECTED
INV000782,S00456,PO000945,27-07-2025,84906.46,VALIDATED
INV000783,S00114,PO000570,20-10-2025,574801.28,PAID
INV000784,S00083,PO001773,04-11-2025,119970.95,
INV000785,S00378,PO000880,02-04-2025,235645.86,RECEIVED
INV000786,S00083,PO001395,07-12-2024,150824.28,PAID
INV000787,S00179,PO000559,19-10-2024,560318.56,REJECTED
INV000788,S00488,PO002218,16-03-2024,168068.35,PAID
INV000789,S00318,PO000031,16-11-2025,166515.33,REJECTED
INV000790,S00148,PO002854,19-04-2025,54167.02,REJECTED
INV000791,S00163,PO000880,19-10-2025,163853.27,RECEIVED
INV000792,S00002,PO001410,12-06-2025,274945.36,PAID
INV000793,S00348,PO002999,08-05-2024,20177.93,PAID
INV000794,S00095,PO001433,03-09-2024,130156.23,
INV000795,S00129,PO002589,15-01-2026,76919.48,PAID
INV000796,S00434,PO001101,03-08-2025,397654.62,VALIDATED
INV000797,S00146,PO002978,31-07-2024,224525.6,
INV000798,S00493,PO002406,30-03-2025,221426.75,RECEIVED
INV000799,S00392,PO002254,30-04-2024,391255.2,
INV000800,S00235,PO001978,29-12-2024,190880.66,PAID
INV000801,S00258,PO000559,17-06-2025,430199.28,RECEIVED
INV000802,S00387,PO001320,24-06-2024,401283.01,RECEIVED
INV000803,S00473,PO001753,03-09-2024,254110.45,PAID
INV000804,S00412,PO002922,10-04-2025,318.58,REJECTED
INV000805,S00487,PO000710,26-12-2025,112319.77,PAID
INV000806,S00101,PO002701,13-05-2024,499646.58,REJECTED
INV000807,S00065,PO001062,09-01-2026,367578.76,PAID
INV000808,S00286,PO001950,28-03-2025,99008.78,
INV000809,S00131,PO002394,17-04-2025,579961.16,REJECTED
INV000810,S00060,PO001428,21-03-2025,103138.41,
INV000811,S00453,PO002806,14-11-2025,586838.21,VALIDATED
INV000812,S00003,PO001322,09-11-2024,450885.9,
INV000813,S00070,PO002983,29-05-2025,30799.48,
INV000814,S00444,PO000193,02-05-2024,305228.97,RECEIVED
INV000815,S00377,PO001942,04-03-2024,384820.87,RECEIVED
INV000816,S00310,PO002055,12-01-2026,308651.45,VALIDATED
INV000817,S00089,PO000148,03-02-2024,348163.42,VALIDATED
INV000818,S00186,PO000725,19-07-2025,375669.18,RECEIVED
INV000819,S00338,PO002882,06-10-2024,480920.16,PAID
INV000820,S00399,PO000591,06-12-2024,117318.07,PAID
INV000821,S00354,PO001062,31-12-2025,294668.5,RECEIVED
INV000822,S00110,PO000204,02-04-2025,437853.61,REJECTED
INV000823,S00450,PO002380,19-05-2025,78421.98,
INV000824,S00006,PO000687,12-01-2026,189088.56,RECEIVED
INV000825,S00008,PO002755,19-09-2025,548192.28,VALIDATED
INV000826,S00251,PO002449,31-10-2024,336858.87,VALIDATED
